GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), !! HV Discharge Amps(A),!! HV Volts(V),!! Inst. kPower(kW),!! Inst. kW/km(kW/km/h),!! Inst. kW/miles per hour(kW/mph),!! Inst. Miles per hour/kW(mph/kW),!! Inst. Power(W),!! Inst. W/ miles per hour(W/mph),!! Inst. W/km per hour(W/km/h),!! MGA Current(A),!! MGA kPower(kW),!! MGA Power(W),!! MGA Voltage(V),!! MGB Current(A),!! MGB kPower(kW),!! MGB Power(W),!! MGB Voltage(V),!! SOC (Usable)(%),!! SOC(Raw)(%),!!Inst km per hour /kW(km/h/kW),!Charger AC Current(A),!Charger AC Voltage(V),!Charger HV Current(A),!Charger HV Power(W),!Charger HV Voltage(V),!Control Module Voltage(V),!Engine Coolant Temp(°F),!Engine Oil Temp(°F),!EV km this Cycle(miles),!EV Miles this Cycle(ft),!Fuel Level(%),!Fuel Remaining(Gallons),!HV Battery Temp(°F),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°F),!PRNDL,!Speed kmh(kmh),!Tran Temp(°F),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),*Brake Tq(ft-lb),*Charging Limit?(W),*Clutch C2 Slip(RPM),*Clutch C3 Slip(RPM),*H2 Volt from VICM?(V),*M AC High Side Pressure(psi),*M Commanded Throttle Pos(%),*M Engine Torque(ft-lb),*M Engine Torque m1(ft-lb),*M Fuel System Status(B1),*M Intake Air Temp IAT(°F),*M Long Term Fuel Trip Bank 2(%),*M Long Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank2(%),*M Spark Advance(Deg),*Outside Temp Filtered(°F),*Transmission ISS  19 41(RPM),*Transmission Pressure,Engine Coolant Temperature(°F),Engine Load(%),Engine RPM(rpm),Evap System Vapour Pressure(Pa),Fuel Level (From Engine ECU)(%),Fuel pressure(psi),Fuel Rail Pressure(psi),GPS Accuracy(ft),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Hybrid/EV Battery Remaining Charge(%),Intake Air Temperature(°F),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(cfm),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Torque(ft-lb),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Sat Jan 03 11:35:08 PST 2026,03-Jan-2026 11:35:29.781,-116.4093372,33.81978011,2.740000009536743,3.7900924682617188,53.863037109375,40.400001525878906,-2.06,9.27,1.19,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.43,-,40.4,-,-,68,-,-,-,-,-,-,-,12.93,7.73,-,100,0,0,-,-,-,-,-,-,-,-,-,-,3.68,40.7,18.98,0,-,-,-
Sat Jan 03 11:35:08 PST 2026,03-Jan-2026 11:35:30.774,-116.4093372,33.81978011,2.740000009536743,3.7900924682617188,53.863037109375,40.400001525878906,-2.06,9.27,1.19,-0.01,56.7,362.67,20.56,-,0,0,20563.5,0,0,-0.9,-0.29,0,321,69.35,22.19,22192,320,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.43,-,40.4,-,-,68,-,-,-,-,-,-,-,12.93,7.73,-,100,0,0,-,-,-,16.16,-,-,-,-,-,-,-,0,0,0,-,-,-
Sat Jan 03 11:35:31 PST 2026,03-Jan-2026 11:35:31.775,-116.40844538,33.82108677,7.880000114440918,3.7900924682617188,46.70159912109375,316.6000061035156,-2.06,9.27,1.19,-0.01,56.7,362.67,20.56,-,350264.88,2.85,20563.5,350.26,571.21,-0.9,-0.29,0,321,69.35,22.19,22192,320,-7.19,16.47,5628.23,0,0,0,0,316,14.61,152.6,136.4,0,0,76.08,7.08,64.4,16.47,29480,-9.4,3,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.43,153.22,316.6,33.82,-116.41,70,-,-,-,-,-,-,-,12.93,7.73,-,100,0,0,-,-,-,16.16,-,-,-,-,-,-,-,0,0,0,-,-,-
Sat Jan 03 11:35:32 PST 2026,03-Jan-2026 11:35:32.775,-116.40852446,33.82114285,9.5,3.7900924682617188,46.654052734375,310.20001220703125,-1.96,8.03,0.36,-0.14,56.7,362.67,20.56,-,350264.88,2.85,20563.5,350.26,571.21,-0.9,-0.29,0,321,69.35,22.19,22192,320,-7.19,16.47,5628.23,0,0,0,0,316,14.61,152.6,136.4,0,0,76.08,7.08,64.4,16.47,29480,-9.4,3,36,-,11.2,918,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.43,153.06,310.2,33.82,-116.41,71,-,-,-,-,-,-,-,12.93,7.73,-,100,0,0,-,-,-,16.16,-,-,-,-,-,-,-,0,0,0,-,-,-
Sat Jan 03 11:35:33 PST 2026,03-Jan-2026 11:35:33.774,-116.40862161,33.82120715,11.210000038146973,3.7900924682617188,46.42547607421875,309.1000061035156,-2.23,10.16,1.15,0.09,56.7,362.67,20.56,-,350264.88,2.85,20563.5,350.26,571.21,-0.9,-0.29,0,321,69.35,22.19,22192,320,-7.19,16.47,5628.23,0,0,0,0,316,14.61,152.6,136.4,0,0,76.08,7.08,64.4,16.47,29480,-9.4,3,36,-,11.2,918,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.43,152.31,309.1,33.82,-116.41,71,-,-,-,-,-,-,-,12.93,7.73,-,100,0,0,-,-,25.08,16.16,-,-,-,-,-,-,-,3.12,3.12,0,-,-,-
