GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), !! HV Discharge Amps(A),!! HV Volts(V),!! Inst. kPower(kW),!! Inst. kW/km(kW/km/h),!! Inst. kW/miles per hour(kW/mph),!! Inst. Miles per hour/kW(mph/kW),!! Inst. Power(W),!! Inst. W/ miles per hour(W/mph),!! Inst. W/km per hour(W/km/h),!! MGA Current(A),!! MGA kPower(kW),!! MGA Power(W),!! MGA Voltage(V),!! MGB Current(A),!! MGB kPower(kW),!! MGB Power(W),!! MGB Voltage(V),!! SOC (Usable)(%),!! SOC(Raw)(%),!!Inst km per hour /kW(km/h/kW),!Charger AC Current(A),!Charger AC Voltage(V),!Charger HV Current(A),!Charger HV Power(W),!Charger HV Voltage(V),!Control Module Voltage(V),!Engine Coolant Temp(°F),!Engine Oil Temp(°F),!EV km this Cycle(miles),!EV Miles this Cycle(ft),!Fuel Level(%),!Fuel Remaining(Gallons),!HV Battery Temp(°F),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°F),!PRNDL,!Speed kmh(kmh),!Tran Temp(°F),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),*Brake Tq(ft-lb),*Charging Limit?(W),*Clutch C2 Slip(RPM),*Clutch C3 Slip(RPM),*H2 Volt from VICM?(V),*M AC High Side Pressure(psi),*M Commanded Throttle Pos(%),*M Engine Torque(ft-lb),*M Engine Torque m1(ft-lb),*M Fuel System Status(B1),*M Intake Air Temp IAT(°F),*M Long Term Fuel Trip Bank 2(%),*M Long Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank2(%),*M Spark Advance(Deg),*Outside Temp Filtered(°F),*Transmission ISS  19 41(RPM),*Transmission Pressure,Engine Coolant Temperature(°F),Engine Load(%),Engine RPM(rpm),Evap System Vapour Pressure(Pa),Fuel Level (From Engine ECU)(%),Fuel pressure(psi),Fuel Rail Pressure(psi),GPS Accuracy(ft),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Hybrid/EV Battery Remaining Charge(%),Intake Air Temperature(°F),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(cfm),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Torque(ft-lb),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Tue Jan 06 04:57:43 PST 2026,06-Jan-2026 04:57:43.650,-117.14325566,32.71475182,5.940000057220459,3.7900924682617188,15.7275390625,91.9000015258789,-1.04,8.98,1.13,-0.05,54.9,360.64,19.8,-,578135.75,1.73,19799.17,578.14,942.82,-5.1,-1.65,0,324,26.85,8.7,8699.4,324,-11.38,13.73,3196.81,0,0,0,0,324,14.99,71.6,68,0,0,23.53,2.19,66.2,13.73,29480,-9.4,3,21,-,11.64,925,27,0,0,0,-,-,311.5,-0.15,12.94,-0.18,-,4,50,50.2,56.08,50.2,50.2,-5,47.08,-,15872,71.6,68.63,1404.5,-4135.5,24.31,55.69,1753.51,12.43,51.6,91.9,32.71,-117.14,57,2.14,-,13.73,13.73,68,9.57,3.07,13.55,7.38,89.92,50.3,0,49.7,27.45,9,13.29,9.94,35.69,-11,-,3.07,32.61,7.21,0.01,9.95,9.95,0,-5.13,14.98,14.7
Tue Jan 06 04:57:44 PST 2026,06-Jan-2026 04:57:44.647,-117.14318883,32.71474987,6.130000114440918,3.7900924682617188,16.233154296875,91.80000305175781,-0.36,9.36,0.74,-0.02,54.9,360.64,19.8,-,578135.75,1.73,19799.17,578.14,942.82,-5.1,-1.65,0,324,26.85,8.7,8699.4,324,-11.38,13.73,3196.81,0,0,0,0,324,14.99,71.6,68,0,0,23.53,2.19,66.2,13.73,29480,-9.4,3,21,-,11.64,925,27,0,0,0,-,-,311.5,-0.15,38.04,471.86,-,4,49.1,50.2,56.08,50.2,50.2,-12.5,47.08,-,4640,71.6,86.67,1390.5,-4135.5,20,56.56,1753.51,12.43,53.26,91.8,32.71,-117.14,55,0.58,-,13.73,13.73,66.2,12.33,3.94,13.55,7.38,122.81,56.4,0,43.6,27.45,9,13.71,14.29,38.04,-12.5,-,3.51,28.53,8.25,0.01,11.34,11.34,0,-2.18,14.98,14.7
Tue Jan 06 04:57:45 PST 2026,06-Jan-2026 04:57:45.646,-117.14311761,32.71474895,6.599999904632568,3.7900924682617188,16.82623291015625,91.9000015258789,0.44,10.05,-0.28,0.05,54.9,360.64,19.8,-,578135.75,1.73,19799.17,578.14,942.82,-5.1,-1.65,0,324,26.85,8.7,8699.4,324,-11.38,13.73,3196.81,0,0,0,0,324,14.99,71.6,68,0,0,23.53,2.19,66.2,13.73,29480,-9.4,3,21,-,11.64,925,27,0,0,0,-,-,311.5,-0.15,38.04,471.86,-,4,49.1,50.2,56.08,50.2,50.2,-12.5,47.08,-,4640,71.6,86.67,1390.5,-4135.5,20,56.56,1739,12.43,55.2,91.9,32.71,-117.14,57,0.58,-,13.73,13.73,66.2,12.33,3.94,13.55,7.38,122.81,58.61,0,41.39,27.45,9,14.76,14.29,38.04,-12.5,-,3.51,28.53,8.25,0.01,11.94,11.94,0,-2.18,14.98,14.7
Tue Jan 06 04:57:46 PST 2026,06-Jan-2026 04:57:46.647,-117.14304235,32.71474855,7.119999885559082,3.7900924682617188,17.13604736328125,90.5999984741211,-0.41,10.09,0.1,0.05,63.6,361.48,22.99,-,671319.88,1.49,22990.41,671.32,1094.78,-4.5,-1.44,0,321,38.25,12.28,12278.25,321,-11.98,13.33,3694.77,0,0,0,0,321.5,15.01,71.6,68,0,0,17.25,1.61,66.2,13.33,29480,-9.4,3,27,-,11.71,925,27,0,0,0,-,-,311.5,-0.15,38.04,471.86,-,4,49.1,50.2,56.08,50.2,50.2,-12.5,47.08,-,4640,71.6,86.67,1390.5,-4136.75,20,56.56,1739,12.43,56.22,90.6,32.71,-117.14,58,0.58,-,13.33,13.33,66.2,12.33,3.94,13.55,7.38,122.81,61.81,0,38.19,27.84,14,15.93,14.29,38.04,-12.5,-,3.51,28.53,8.25,0.02,12.95,12.95,0,-2.18,14.98,14.7
Tue Jan 06 04:57:47 PST 2026,06-Jan-2026 04:57:47.646,-117.1429614,32.71474969,7.46999979019165,3.7900924682617188,17.4525146484375,90.0,-1.08,9.19,1.6,-0.02,46.2,358.02,22.99,-,522137.66,1.92,22990.41,522.14,851.5,-4.5,-1.44,0,321,38.25,12.28,12278.25,321,-11.98,13.33,4750.41,0,0,0,0,321.5,15.01,71.6,68,0,0,17.25,1.61,66.2,13.33,29480,-9.4,3,27,-,11.71,923,26,0,0,0,-,-,308,-0.15,38.04,566.26,-,4,48.2,50.2,56.08,50.2,50.2,-12,47.08,-,4800,71.6,87.45,1398.5,-4135.5,16.86,58.74,1750.61,12.43,57.26,90,32.71,-117.14,58,0.69,-,13.33,13.33,64.4,12.47,4.16,13.55,7.38,121.36,65.64,0,34.36,28.24,15,16.71,17.4,38.43,-12.5,-,3.72,26.86,8.76,0.02,14.39,14.39,0,-2.03,14.99,14.7
Tue Jan 06 04:57:48 PST 2026,06-Jan-2026 04:57:48.647,-117.14287793,32.71474808,7.769999980926514,3.7900924682617188,17.84429931640625,89.0,-0.89,10.1,0.36,0.05,46.2,358.02,16.54,-,375649.09,2.66,16540.32,375.65,612.6,-3.9,-1.26,0,323,20.05,6.48,6476.15,323,-11.98,13.33,3484.21,0,0,0,0,323.5,15.02,71.6,68,0,0,16.08,1.5,66.2,13.33,29480,-9.4,3,27,-,11.71,923,26,0,0,0,-,-,308,-0.15,38.04,566.26,-,4,48.2,50.2,56.08,50.2,50.2,-12,47.08,-,4800,71.6,87.45,1398.5,-4135.5,16.86,58.74,1750.61,12.43,58.54,89,32.71,-117.14,57,0.69,-,13.33,13.33,64.4,12.47,4.16,13.55,7.38,121.36,66.92,0,33.08,28.24,15,17.38,17.4,38.43,-12.5,-,3.72,26.86,8.76,0.03,14.94,14.94,0,-2.03,14.99,14.7
Tue Jan 06 04:57:49 PST 2026,06-Jan-2026 04:57:49.645,-117.14279529,32.71474618,7.630000114440918,3.7900924682617188,18.0299072265625,88.0,0.06,10.46,0.85,0.09,46.2,358.02,16.54,-,375649.09,2.66,16540.32,375.65,612.6,-3.9,-1.26,0,323,20.05,6.48,6476.15,323,-11.98,13.33,3484.21,0,0,0,0,323.5,15.02,71.6,68,0,0,16.08,1.5,66.2,13.33,29480,-9.4,3,27,-,11.71,916,27,0,0,0,-,-,308,-0.15,38.04,566.26,-,4,48.2,50.2,56.08,50.2,50.2,-12,47.08,-,4800,71.6,87.45,1398.5,-4135.5,16.86,58.74,1750.61,12.43,59.15,88,32.71,-117.14,58,0.69,-,13.33,13.33,64.4,12.47,4.16,13.55,7.38,121.36,69,0,31,28.24,15,17.07,17.4,38.43,-12.5,-,3.72,26.86,8.76,0.03,15.95,15.95,0,-2.03,14.99,14.7
Tue Jan 06 04:57:50 PST 2026,06-Jan-2026 04:57:50.647,-117.14271626,32.71474906,7.5,3.7900924682617188,18.38623046875,86.0,0.28,10.25,0.82,0.07,46.2,358.02,16.54,-,375649.09,2.66,16540.32,375.65,612.6,-3.9,-1.26,0,323,20.05,6.48,6476.15,323,-11.98,13.33,3484.21,0,0,0,0,323.5,15.02,71.6,68,0,0,16.08,1.5,66.2,13.33,29480,-9.4,3,27,-,11.71,916,27,0,0,0,-,-,307.5,-0.15,38.43,566.26,-,68,48.2,50.2,56.08,50.2,50.2,-12,47.08,-,4800,71.6,87.45,1398.5,-4135.5,16.86,58.74,1750.61,12.43,60.32,86,32.71,-117.14,59,0.69,-,13.33,13.33,64.4,12.47,4.16,13.55,7.38,121.36,70.82,0,29.18,28.24,15,16.78,17.4,38.43,-12.5,-,3.72,26.86,8.76,0.03,16.94,16.94,0,-2.03,14.99,14.7
Tue Jan 06 04:57:51 PST 2026,06-Jan-2026 04:57:51.650,-117.14263258,32.71475188,7.840000152587891,3.7900924682617188,18.87103271484375,85.0999984741211,-0.03,9.52,0.94,-0.01,35.1,357.86,12.56,-,285271.19,3.51,12560.86,285.27,465.22,-3.9,-1.26,0,323,20.05,6.48,6476.15,323,-11.98,13.33,2648.25,0,0,0,0,323.5,15.02,71.6,68,0,0,16.08,1.5,66.2,13.33,29480,-9.4,3,27,-,11.71,916,27,0,0,0,-,-,307.5,-0.15,38.43,566.26,-,68,48.2,50.2,56.08,50.2,50.2,-12,47.08,-,3360,71.6,83.92,1408.5,-4135.5,15.69,59.61,1754.96,12.43,61.91,85.1,32.71,-117.14,58,0.62,-,13.33,13.33,64.4,12.33,5.04,13.54,7.38,121.93,73.06,0,26.94,27.84,19,17.54,17.4,37.65,-12.5,-,4.05,24.67,9.53,0.05,18.35,18.35,0,-2.18,15.01,14.7
Tue Jan 06 04:57:52 PST 2026,06-Jan-2026 04:57:52.649,-117.14255179,32.71475563,7.809999942779541,3.7900924682617188,19.3997802734375,85.0,-0.87,8.79,1,-0.07,35.1,357.86,12.56,-,275082.94,3.64,12560.86,275.08,448.6,-3.8,-1.23,0,324,20.85,6.73,6734.55,323,-11.98,13.33,2746.33,0,0,0,0,322.5,15.03,71.6,69.8,0,0,16.86,1.57,66.2,13.33,29480,-9.4,3,28,-,11.71,868,27,0,0,0,-,-,307.5,-0.15,38.43,566.26,-,68,48.2,50.2,56.08,50.2,50.2,-12,47.08,-,3360,71.6,83.92,1408.5,-4135.5,15.69,59.61,1754.96,12.43,63.65,85,32.71,-117.14,58,0.62,-,13.33,13.33,64.4,12.33,5.04,13.54,7.38,121.93,73.9,0,26.1,27.84,19,17.47,17.4,37.65,-12.5,-,4.05,24.67,9.53,0.05,18.94,18.94,0,-2.18,15.01,14.7
Tue Jan 06 04:57:53 PST 2026,06-Jan-2026 04:57:53.646,-117.14246906,32.71476063,7.909999847412109,3.7900924682617188,19.56964111328125,84.4000015258789,-1.53,8.93,-0.26,-0.06,35.1,357.86,12.56,-,275082.94,3.64,12560.86,275.08,448.6,-3.8,-1.23,0,324,20.85,6.73,6734.55,323,-11.98,13.33,2746.33,0,0,0,0,322.5,15.03,71.6,69.8,0,0,16.86,1.57,66.2,13.33,29480,-9.4,3,28,-,11.71,868,26,0,0,0,-,-,311.5,-0.15,38.43,566.26,-,68,48.2,50.2,56.08,50.2,50.2,-12,47.08,-,3360,71.6,83.92,1408.5,-4135.5,15.69,59.61,1754.96,12.43,64.2,84.4,32.71,-117.14,56,0.62,-,13.33,13.33,64.4,12.33,5.04,13.54,7.38,121.93,75.21,0,24.79,27.84,19,17.69,17.4,37.65,-12.5,-,4.05,24.67,9.53,0.06,19.94,19.94,0,-2.18,15.01,14.7
Tue Jan 06 04:57:54 PST 2026,06-Jan-2026 04:57:54.647,-117.14238271,32.71476396,7.949999809265137,3.7900924682617188,19.89385986328125,83.80000305175781,-0.53,9.45,1.6,-0,35.1,357.86,12.56,-,275082.94,3.64,12560.86,275.08,448.6,-3.8,-1.23,0,324,20.85,6.73,6734.55,323,-11.98,13.33,2746.33,0,0,0,0,322.5,15.03,71.6,69.8,0,0,16.86,1.57,66.2,13.33,29480,-9.4,3,28,-,11.71,868,26,0,0,0,-,-,311.5,-0.15,38.43,566.26,-,68,48.2,50.2,56.08,50.2,50.2,-12.5,47.08,-,3360,71.6,87.45,1408.25,-4135.5,17.25,57.87,1754.96,12.43,65.27,83.8,32.71,-117.14,55,0.24,-,13.33,13.33,64.4,12.33,5.1,13.54,7.38,120.56,76.88,0,23.12,27.84,19,17.78,18.02,38.43,-12.5,-,4.26,23.47,10.02,0.06,21.38,21.38,0,-2.18,15.06,14.7
Tue Jan 06 04:57:55 PST 2026,06-Jan-2026 04:57:55.645,-117.14230089,32.71477087,7.769999980926514,3.7900924682617188,20.08111572265625,83.9000015258789,0.44,10.07,1.56,0.06,23.1,354.36,8.19,-,179266.86,5.58,8185.7,179.27,292.35,-3.8,-1.23,0,324,20.85,6.73,6734.55,323,-11.98,13.33,1825.27,0,0,0,0,322.5,15.03,71.6,69.8,0,0,16.86,1.57,66.2,13.33,29480,-9.4,3,28,-,11.71,868,26,0,0,0,-,-,311.5,-0.15,38.43,566.26,-,68,48.2,50.2,56.08,50.2,50.2,-12.5,47.08,-,3360,71.6,87.45,1408.25,-4135.25,17.25,57.87,1750.61,12.43,65.88,83.9,32.71,-117.14,56,0.24,-,13.33,13.33,64.4,12.33,5.1,13.54,7.38,120.56,77.5,0,22.5,28.24,23,17.38,18.02,38.43,-12.5,-,4.26,23.47,10.02,0.07,21.98,21.98,0,-2.18,15.06,14.7
Tue Jan 06 04:57:56 PST 2026,06-Jan-2026 04:57:56.649,-117.14221801,32.7147738,7.489999771118164,3.7900924682617188,20.33770751953125,85.4000015258789,0.46,9.71,1.55,0.02,23.1,354.36,8.19,-,179266.86,5.58,8185.7,179.27,292.35,-4.7,-1.53,0,326,2.35,0.77,766.1,326,-11.98,13.33,1825.27,0,0,0,0,325.5,15,73.4,69.8,0,0,19.22,1.79,66.2,13.33,29480,-9.4,3,28,-,11.71,868,26,0,0,0,-,-,311.5,-0.15,38.43,566.26,-,68,48.2,50.2,56.08,50.2,50.2,-12.5,47.08,-,3360,71.6,87.45,1408.25,-4135.25,17.25,57.87,1750.61,12.43,66.72,85.4,32.71,-117.14,55,0.24,-,13.33,13.33,64.4,12.33,5.1,13.54,7.38,120.56,78.45,0,21.55,28.24,23,16.75,18.02,38.43,-12.5,-,4.26,23.47,10.02,0.07,22.94,22.94,0,-2.18,15.06,14.7
