GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), !! HV Discharge Amps(A),!! HV Volts(V),!! Inst. kPower(kW),!! Inst. kW/km(kW/km/h),!! Inst. kW/miles per hour(kW/mph),!! Inst. Miles per hour/kW(mph/kW),!! Inst. Power(W),!! Inst. W/ miles per hour(W/mph),!! Inst. W/km per hour(W/km/h),!! MGA Current(A),!! MGA kPower(kW),!! MGA Power(W),!! MGA Voltage(V),!! MGB Current(A),!! MGB kPower(kW),!! MGB Power(W),!! MGB Voltage(V),!! SOC (Usable)(%),!! SOC(Raw)(%),!!Inst km per hour /kW(km/h/kW),!Charger AC Current(A),!Charger AC Voltage(V),!Charger HV Current(A),!Charger HV Power(W),!Charger HV Voltage(V),!Control Module Voltage(V),!Engine Coolant Temp(°F),!Engine Oil Temp(°F),!EV km this Cycle(miles),!EV Miles this Cycle(ft),!Fuel Level(%),!Fuel Remaining(Gallons),!HV Battery Temp(°F),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°F),!PRNDL,!Speed kmh(kmh),!Tran Temp(°F),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),*Brake Tq(ft-lb),*Charging Limit?(W),*Clutch C2 Slip(RPM),*Clutch C3 Slip(RPM),*H2 Volt from VICM?(V),*M AC High Side Pressure(psi),*M Commanded Throttle Pos(%),*M Engine Torque(ft-lb),*M Engine Torque m1(ft-lb),*M Fuel System Status(B1),*M Intake Air Temp IAT(°F),*M Long Term Fuel Trip Bank 2(%),*M Long Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank2(%),*M Spark Advance(Deg),*Outside Temp Filtered(°F),*Transmission ISS  19 41(RPM),*Transmission Pressure,Engine Coolant Temperature(°F),Engine Load(%),Engine RPM(rpm),Evap System Vapour Pressure(Pa),Fuel Level (From Engine ECU)(%),Fuel pressure(psi),Fuel Rail Pressure(psi),GPS Accuracy(ft),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Hybrid/EV Battery Remaining Charge(%),Intake Air Temperature(°F),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(cfm),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Torque(ft-lb),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Wed Dec 31 09:54:36 PST 2025,31-Dec-2025 09:54:36.578,-116.95235765,32.80106421,5.510000228881836,3.7900924682617188,99.26080322265625,100.4000015258789,-1.06,9.5,1.09,-0,54,360.64,19.47,-,542810.06,1.84,19474.59,542.81,885.21,-0.5,-0.16,0,324,38.15,12.36,12360.6,324,-8.98,15.29,3294.14,0,0,0,0,324.5,15.01,75.2,75.2,0,0,33.73,3.14,69.8,15.29,29480,-9.4,3,22,-,11.39,1588,26,0,0,0,-,-,317.5,-0.15,41.57,-0.18,-,0,53.6,50.2,57.25,50.2,50.2,0,50.22,-,5920,75.2,0,0,-4137.75,50.98,67.88,55.11,12.43,325.66,100.4,32.8,-116.95,52,2.01,-,15.29,15.29,75.2,14.5,217.67,12.24,8.17,0,100,0,0,22.35,13,12.33,6.21,32.55,0,-,13.46,7.43,31.67,-,9.82,9.82,0,-0.2,14.95,14.7
Wed Dec 31 09:54:37 PST 2025,31-Dec-2025 09:54:37.579,-116.9522878,32.8010556,7.46999979019165,3.7900924682617188,99.4390869140625,95.0999984741211,-0.86,9.38,1.86,-0,54,360.64,19.47,-,542810.06,1.84,19474.59,542.81,885.21,-0.5,-0.16,0,324,38.15,12.36,12360.6,324,-8.98,15.29,3294.14,0,0,0,0,324.5,15.01,75.2,75.2,0,0,33.73,3.14,69.8,15.29,29480,-9.4,3,22,-,11.39,1588,26,0,0,0,-,-,317.5,-0.15,41.57,-0.18,-,0,53.6,50.2,57.25,50.2,50.2,0,50.22,-,5920,75.2,0,0,-4137.75,50.98,67.88,55.11,12.43,326.24,95.1,32.8,-116.95,53,2.01,-,15.29,15.29,75.2,14.5,217.67,12.24,8.17,0,100,0,0,22.35,13,16.71,6.21,32.55,0,-,13.46,7.43,31.67,-,10.82,10.82,0,-0.2,14.95,14.7
Wed Dec 31 09:54:38 PST 2025,31-Dec-2025 09:54:38.579,-116.95220858,32.80105001,7.5,3.7900924682617188,99.28277587890625,92.5,-0.34,9.35,1.35,-0.02,54,360.64,19.47,-,542810.06,1.84,19474.59,542.81,885.21,-0.5,-0.16,0,324,38.15,12.36,12360.6,324,-8.98,15.29,3294.14,0,0,0,0,324.5,15.01,75.2,75.2,0,0,33.73,3.14,69.8,15.29,29480,-9.4,3,22,-,11.39,1588,26,0,0,0,-,-,314.5,-0.15,33.33,519.06,-,4,52.7,50.2,57.25,50.2,50.2,-7,50.22,-,12736,75.2,81.96,1406,-4137.75,40,58.31,55.11,12.43,325.73,92.5,32.8,-116.95,53,1.24,-,15.29,15.29,73.4,10.73,5.34,12.24,8.17,110.94,100,0,0,22.35,13,16.78,18.02,32.55,0,-,9.4,10.64,22.12,0.01,12.42,12.42,0,-3.63,14.95,14.7
Wed Dec 31 09:54:39 PST 2025,31-Dec-2025 09:54:39.579,-116.95212467,32.80104663,7.929999828338623,3.7900924682617188,99.4609375,91.30000305175781,-0.4,9.71,1.43,0.02,54,360.64,19.47,-,542810.06,1.84,19474.59,542.81,885.21,-0.5,-0.16,0,324,38.15,12.36,12360.6,324,-8.98,15.29,3294.14,0,0,0,0,324.5,15.01,75.2,75.2,0,0,33.73,3.14,69.8,15.29,29480,-9.4,3,22,-,11.39,1588,26,0,0,0,-,-,314.5,-0.15,33.33,519.06,-,4,52.7,50.2,57.25,50.2,50.2,-7,50.22,-,12736,75.2,81.96,1406,-4137.75,40,58.31,1718.7,12.43,326.32,91.3,32.8,-116.95,54,1.24,-,15.29,15.29,73.4,10.73,5.34,12.24,8.17,110.94,100,0,0,22.35,13,17.74,18.02,36.86,-11.5,-,9.4,10.64,22.12,0.01,12.92,12.92,0,-3.63,14.92,14.6
Wed Dec 31 09:54:40 PST 2025,31-Dec-2025 09:54:40.578,-116.95204323,32.80104517,7.690000057220459,3.7900924682617188,99.409912109375,90.9000015258789,-1.09,10.22,2.42,0.1,21.3,351.75,7.49,-,208830.14,4.79,7492.27,208.83,340.56,-4.1,-1.36,0,331,-8.8,-2.91,-2912.8,331,-9.58,14.9,1332.2,0,0,0,0,332,14.9,75.2,75.2,0,0,44.31,4.13,69.8,14.9,29480,-9.4,3,26,-,11.46,1588,26,0,0,0,-,-,314.5,-0.15,33.33,519.06,-,4,52.7,50.2,57.25,50.2,50.2,-7,50.22,-,12736,75.2,81.96,1406,-4138,40,58.31,1718.7,12.43,326.15,90.9,32.8,-116.95,54,1.24,-,14.9,14.9,73.4,10.73,5.34,12.24,8.17,110.94,100,0,0,27.84,19,17.2,18.02,36.86,-11.5,-,9.4,10.64,22.12,0.02,13.95,13.95,0,-3.63,14.92,14.6
Wed Dec 31 09:54:41 PST 2025,31-Dec-2025 09:54:41.576,-116.95196488,32.80104232,7.5,3.7900924682617188,99.4505615234375,90.9000015258789,-0.58,9.45,1.99,0.01,18.9,352.92,6.65,-,156792.3,6.38,6648.08,156.79,255.7,-4.1,-1.36,0,331,-8.8,-2.91,-2912.8,331,-9.58,14.9,1397.01,0,0,0,0,332,14.9,75.2,75.2,0,0,44.31,4.13,69.8,14.9,29480,-9.4,3,26,-,11.46,1446,26,0,0,0,-,-,319.5,-0.15,38.04,566.26,-,4,52.7,50.2,57.25,50.2,50.2,-12,50.22,-,3360,75.2,89.41,1389.5,-4139,45.49,58.31,1747.7,12.43,326.28,90.9,32.8,-116.95,56,0.62,-,14.9,14.9,73.4,12.04,5.21,12.23,8.17,122.17,100,0,0,28.24,20,16.78,16.16,38.43,-12.5,-,8.01,12.49,18.83,0.02,15.36,15.36,0,-2.32,14.91,14.7
Wed Dec 31 09:54:42 PST 2025,31-Dec-2025 09:54:42.579,-116.95188932,32.80103991,7.21999979019165,3.7900924682617188,99.33221435546875,91.69999694824219,3.34,14.37,-1.35,0.53,18.9,352.92,6.67,-,157314.66,6.36,6670.22,157.31,256.55,-4.9,-1.63,0,332,-3.1,-1.03,-1026.1,331,-9.58,14.9,1392.38,0,0,0,0,331.5,14.93,75.2,75.2,0,0,46.27,4.31,69.8,14.9,29480,-9.4,3,26,-,11.46,1446,26,0,0,0,-,-,319.5,-0.15,38.04,566.26,-,4,52.7,50.2,57.25,50.2,50.2,-12,50.22,-,3360,75.2,89.41,1389.5,-4139,45.49,58.31,1747.7,12.43,325.89,91.7,32.8,-116.95,57,0.62,-,14.9,14.9,73.4,12.04,5.21,12.23,8.17,122.17,100,0,0,28.24,20,16.15,16.16,38.43,-12.5,-,8.01,12.49,18.83,0.02,15.82,15.82,0,-2.32,14.91,14.7
Wed Dec 31 09:54:43 PST 2025,31-Dec-2025 09:54:43.578,-116.95181129,32.80103781,7.159999847412109,3.7900924682617188,99.16790771484375,92.0,1.07,10.79,0.26,0.13,18.9,352.92,6.67,-,157314.66,6.36,6670.22,157.31,256.55,-4.9,-1.63,0,332,-3.1,-1.03,-1026.1,331,-9.58,14.9,1392.38,0,0,0,0,331.5,14.93,75.2,75.2,0,0,46.27,4.31,69.8,14.9,29480,-9.4,3,26,-,11.46,1373,26,0,0,0,-,-,319.5,-0.15,38.04,566.26,-,4,52.7,50.2,57.25,50.2,50.2,-12,50.22,-,3360,75.2,89.41,1389.5,-4139,45.49,58.31,1747.7,12.43,325.35,92,32.8,-116.95,56,0.62,-,14.9,14.9,73.4,12.04,5.21,12.23,8.17,122.17,100,0,0,28.24,20,16.02,16.16,38.43,-12.5,-,8.01,12.49,18.83,0.04,16.83,16.83,0,-2.32,14.91,14.7
Wed Dec 31 09:54:44 PST 2025,31-Dec-2025 09:54:44.576,-116.95173319,32.80103488,7.329999923706055,3.7900924682617188,99.220703125,92.69999694824219,-1.2,7.45,2.55,-0.17,18.9,352.92,6.67,-,157314.66,6.36,6670.22,157.31,256.55,-4.9,-1.63,0,332,-3.1,-1.03,-1026.1,331,-9.58,14.9,1392.38,0,0,0,0,331.5,14.93,75.2,75.2,0,0,46.27,4.31,69.8,14.9,29480,-9.4,3,26,-,11.46,1373,26,0,0,0,-,-,318.5,-0.15,38.43,566.26,-,4,52.7,50.2,57.25,50.2,50.2,-12.5,50.22,-,3360,75.2,89.41,1389.5,-4139,45.49,58.31,1747.7,12.43,325.53,92.7,32.8,-116.95,52,0.62,-,14.9,14.9,73.4,12.04,5.21,12.23,8.17,122.17,100,0,0,28.24,20,16.4,16.16,38.43,-12.5,-,8.01,12.49,18.83,0.04,17.82,17.82,0,-2.32,14.91,14.7
Wed Dec 31 09:54:45 PST 2025,31-Dec-2025 09:54:45.577,-116.95165594,32.80103309,7.190000057220459,3.7900924682617188,99.242919921875,92.80000305175781,-0.94,10.14,1.19,0.06,18.9,352.92,6.67,-,157314.66,6.36,6670.22,157.31,256.55,-4.9,-1.63,0,332,-3.1,-1.03,-1026.1,331,-9.58,14.9,1392.38,0,0,0,0,331.5,14.93,75.2,75.2,0,0,46.27,4.31,69.8,14.9,29480,-9.4,3,26,-,11.46,1373,26,0,0,0,-,-,318.5,-0.15,38.43,566.26,-,4,52.7,50.2,57.25,50.2,50.2,-12.5,50.45,-,4640,75.2,89.41,1403,-4139,46.67,58.74,1747.7,12.43,325.6,92.8,32.8,-116.95,51,1.17,-,14.9,14.9,73.4,12.18,4.69,12.23,8.18,121.6,100,0,0,28.24,20,16.08,14.91,38.43,-12.5,-,7.18,13.93,16.88,0.04,19.43,19.43,0,-2.18,14.91,14.7
Wed Dec 31 09:54:46 PST 2025,31-Dec-2025 09:54:46.576,-116.95158455,32.80103313,6.670000076293945,3.7900924682617188,99.597900390625,88.5999984741211,-3.14,8.58,2.57,-0.01,18.9,353.73,6.69,-,157676.83,6.34,6685.58,157.68,257.14,-5.5,-1.82,0,331,-1.7,-0.56,-562.7,330,-9.58,14.9,1389.18,0,0,0,0,331.5,14.93,75.2,75.2,0,0,46.27,4.31,69.8,14.9,29480,-9.4,3,26,-,11.46,1373,26,0,0,0,-,-,318.5,-0.15,38.43,566.26,-,4,52.7,50.2,57.25,50.2,50.2,-12.5,50.45,-,4640,75.2,87.45,1403,-4139.25,46.67,58.74,1712.9,12.43,326.76,88.6,32.8,-116.95,52,1.17,-,14.9,14.9,73.4,12.18,4.69,12.23,8.18,121.6,100,0,0,28.24,25,14.92,14.91,38.43,-12,-,7.18,13.93,16.88,0.05,20.1,20.1,0,-2.18,14.94,14.6
Wed Dec 31 09:54:47 PST 2025,31-Dec-2025 09:54:47.577,-116.95151808,32.80104055,6.199999809265137,3.7900924682617188,99.83953857421875,77.4000015258789,-3.36,9.96,1.24,0.1,18.9,353.73,6.69,-,186345.34,5.37,6685.58,186.35,303.89,-5.5,-1.82,0,331,-1.7,-0.56,-561,330,-9.58,14.9,1175.46,0,0,0,0,331,14.88,75.2,75.2,0,0,39.61,3.69,69.8,14.9,29480,-9.4,3,22,-,11.46,1373,26,0,0,0,-,-,318.5,-0.15,38.43,566.26,-,4,52.7,50.2,57.25,50.2,50.2,-12.5,50.45,-,4640,75.2,87.45,1403,-4139.25,46.67,58.74,1712.9,12.43,327.56,77.4,32.8,-116.95,49,1.17,-,14.9,14.9,73.4,12.18,4.69,12.23,8.18,121.6,100,0,0,28.24,25,13.87,14.91,38.43,-12,-,7.18,13.93,16.88,0.05,20.81,20.81,0,-2.18,14.94,14.6
Wed Dec 31 09:54:48 PST 2025,31-Dec-2025 09:54:48.579,-116.95146561,32.80106828,6.039999961853027,3.7900924682617188,99.93011474609375,50.79999923706055,-5.18,10.45,1.58,0.22,18.9,353.73,6.69,-,186345.34,5.37,6685.58,186.35,303.89,-5.5,-1.82,0,331,-1.7,-0.56,-561,330,-9.58,14.9,1175.46,0,0,0,0,331,14.88,75.2,75.2,0,0,39.61,3.69,69.8,14.9,29480,-9.4,3,22,-,11.46,1205,26,0,0,0,-,-,317.5,-0.15,38.43,566.26,-,4,52.7,50.2,57.25,50.2,50.2,-12.5,50.45,-,4640,75.2,87.45,1403,-4139.25,46.67,58.74,1712.9,12.43,327.85,50.8,32.8,-116.95,51,1.17,-,14.9,14.9,73.4,12.18,4.69,12.23,8.18,121.6,100,0,0,28.24,25,13.51,14.91,38.43,-12,-,7.18,13.93,16.88,0.05,21.82,21.82,0,-2.18,14.94,14.6
Wed Dec 31 09:54:49 PST 2025,31-Dec-2025 09:54:49.577,-116.95143333,32.80111521,5.900000095367432,3.7900924682617188,99.92041015625,29.100000381469727,-2.85,9.96,1.53,0.09,18.9,353.73,6.69,-,186345.34,5.37,6685.58,186.35,303.89,-5.5,-1.82,0,331,-1.7,-0.56,-561,330,-9.58,14.9,1175.46,0,0,0,0,331,14.88,75.2,75.2,0,0,39.61,3.69,69.8,14.9,29480,-9.4,3,22,-,11.46,1205,26,0,0,0,-,-,317.5,-0.15,38.43,566.26,-,68,52.7,50.2,57.25,50.2,50.2,-12,50.45,-,3360,75.2,87.45,1403,-4139.25,20,57.43,1712.9,12.43,327.82,29.1,32.8,-116.95,51,1.17,-,14.9,14.9,73.4,12.33,4.43,12.23,8.18,118.88,100,0,0,28.24,25,13.2,14.91,38.43,-12,-,6.63,15.09,15.59,0.06,23.42,23.42,0,-2.03,14.94,14.6
