GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), !! HV Discharge Amps(A),!! HV Volts(V),!! Inst. kPower(kW),!! Inst. kW/km(kW/km/h),!! Inst. kW/miles per hour(kW/mph),!! Inst. Miles per hour/kW(mph/kW),!! Inst. Power(W),!! Inst. W/ miles per hour(W/mph),!! Inst. W/km per hour(W/km/h),!! MGA Current(A),!! MGA kPower(kW),!! MGA Power(W),!! MGA Voltage(V),!! MGB Current(A),!! MGB kPower(kW),!! MGB Power(W),!! MGB Voltage(V),!! SOC (Usable)(%),!! SOC(Raw)(%),!!Inst km per hour /kW(km/h/kW),!Charger AC Current(A),!Charger AC Voltage(V),!Charger HV Current(A),!Charger HV Power(W),!Charger HV Voltage(V),!Control Module Voltage(V),!Engine Coolant Temp(°F),!Engine Oil Temp(°F),!EV km this Cycle(miles),!EV Miles this Cycle(ft),!Fuel Level(%),!Fuel Remaining(Gallons),!HV Battery Temp(°F),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°F),!PRNDL,!Speed kmh(kmh),!Tran Temp(°F),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),*Brake Tq(ft-lb),*Charging Limit?(W),*Clutch C2 Slip(RPM),*Clutch C3 Slip(RPM),*H2 Volt from VICM?(V),*M AC High Side Pressure(psi),*M Commanded Throttle Pos(%),*M Engine Torque(ft-lb),*M Engine Torque m1(ft-lb),*M Fuel System Status(B1),*M Intake Air Temp IAT(°F),*M Long Term Fuel Trip Bank 2(%),*M Long Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank2(%),*M Spark Advance(Deg),*Outside Temp Filtered(°F),*Transmission ISS  19 41(RPM),*Transmission Pressure,Engine Coolant Temperature(°F),Engine Load(%),Engine RPM(rpm),Evap System Vapour Pressure(Pa),Fuel Level (From Engine ECU)(%),Fuel pressure(psi),Fuel Rail Pressure(psi),GPS Accuracy(ft),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Hybrid/EV Battery Remaining Charge(%),Intake Air Temperature(°F),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(cfm),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Torque(ft-lb),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Mon Jan 05 05:01:41 PST 2026,05-Jan-2026 05:01:41.595,-117.12626478,32.7146133,34.63999938964844,3.7900924682617188,7.97216796875,69.4000015258789,1.64,12.18,3.66,0.33,13.2,356.45,4.71,-,23081.74,43.32,4705.18,23.08,37.64,33.55,10.53,0,314,-5.4,-1.69,-1690.2,313,-11.98,13.33,4628.94,0,0,0,0,312.5,14.22,113,77,0,0,40.78,3.8,60.8,13.33,29480,-9.4,3,125,-,11.71,597,1,0,0,0,-,-,295.5,-0.15,46.67,991.1,-,196,46.4,50.2,54.9,50.2,50.2,31,47.3,-,5120,109.4,75.69,2963.25,-4138,43.92,57.87,2926.86,12.43,26.16,69.4,32.71,-117.13,58,1,-,13.33,13.33,60.8,12.62,11.63,13.54,7.38,229.17,0,100,0,32.16,146,77.49,76.43,43.53,33,-,11.63,8.6,27.35,0.19,9.73,9.73,0,-2.08,14.22,14.1
Mon Jan 05 05:01:42 PST 2026,05-Jan-2026 05:01:42.594,-117.12591444,32.71472084,35.08000183105469,3.7900924682617188,7.523712158203125,69.69999694824219,0.93,9.33,0.59,-0.02,13.2,356.45,4.71,-,23081.74,43.32,4705.18,23.08,37.64,33.55,10.53,0,314,-5.4,-1.69,-1690.2,313,-11.98,13.33,4628.94,0,0,0,0,312.5,14.22,113,77,0,0,40.78,3.8,60.8,13.33,29480,-9.4,3,125,-,11.71,597,1,0,0,0,-,-,295.5,-0.15,46.67,991.1,-,196,46.4,50.2,54.9,50.2,50.2,31,47.3,-,6720,114.8,78.04,2993.75,-4138,43.53,58.74,2926.86,12.43,24.68,69.7,32.71,-117.13,58,2.05,-,13.33,13.33,60.8,13.05,11.67,13.54,7.38,234.63,0,100,0,32.16,146,78.47,79.54,44.71,31.5,-,11.65,8.59,27.39,0.22,10.79,10.79,0,-1.45,14.22,14.1
Mon Jan 05 05:01:43 PST 2026,05-Jan-2026 05:01:43.595,-117.12555836,32.71483059,35.5,3.7900924682617188,6.62078857421875,69.9000015258789,0.82,9.08,4.02,0.03,-20.65,353.98,-7.31,-,-35858.84,-27.89,-7309.78,-35.86,-58.48,-11.4,-3.58,0,314,-5.4,-1.69,-1690.2,313,-11.98,13.33,-7291.99,0,0,0,0,312.5,14.22,113,77,0,0,40.78,3.8,60.8,13.33,29480,-9.4,3,125,-,11.71,597,1,0,0,0,-,-,295.5,-0.15,46.67,991.1,-,196,46.4,50.2,54.9,50.2,50.2,31,47.3,-,6720,114.8,78.04,2993.75,-4137.5,43.53,58.74,2938.46,12.43,21.72,69.9,32.71,-117.13,58,2.05,-,13.33,13.33,60.8,13.05,11.67,13.54,7.38,234.63,0,100,0,32.55,151,79.41,79.54,44.71,31.5,-,11.65,8.59,27.39,0.24,12.16,12.16,0,-1.45,14.22,14.1
Mon Jan 05 05:01:44 PST 2026,05-Jan-2026 05:01:44.593,-117.12520088,32.71494062,35.66999816894531,3.7900924682617188,5.4256591796875,70.0,-0.72,9.21,3.4,0.02,-20.65,353.98,-7.31,-,-34746.94,-28.78,-7309.78,-34.75,-56.66,-11.4,-3.69,0,324,-31,-10.04,-10044,324,-11.98,13.33,-7525.33,0,0,0,0,324,14.23,116.6,78.8,0,0,42.75,3.98,60.8,13.33,29480,-9.4,3,129,-,11.71,604,8,0,0,0,-,-,311.5,-0.15,41.57,707.88,-,196,46.4,50.2,54.9,50.2,50.2,32.5,47.3,-,7680,116.6,67.45,2356.25,-4137.5,43.14,57,2900.75,12.43,17.8,70,32.71,-117.13,58,0.37,7.96,13.33,13.33,60.8,12.47,16.69,13.54,7.38,168.29,0,100,0,30.2,152,79.79,80.16,40.39,32,17.74,13.33,7.5,31.35,0.26,13.21,13.21,0,-2.03,14.24,14.1
Mon Jan 05 05:01:45 PST 2026,05-Jan-2026 05:01:45.595,-117.12484334,32.71505072,35.66999816894531,3.7900924682617188,4.3092041015625,70.19999694824219,-0.88,9.43,2.27,0.01,-30.25,352.77,-10.67,-,-50725.23,-19.71,-10671.16,-50.73,-82.72,-32,-10.4,0,325,-3.4,-1.1,-1101.6,324,-11.98,13.33,-11061.88,0,0,0,0,325,14.24,118.4,80.6,0,0,41.18,3.83,60.8,13.33,29480,-9.4,3,129,-,11.71,604,8,0,0,0,-,-,311.5,-0.15,41.57,707.88,-,196,46.4,50.2,54.9,50.2,50.2,32.5,47.3,-,7680,116.6,67.45,2356.25,-4137.5,43.14,57,2900.75,12.43,14.14,70.2,32.72,-117.12,56,0.37,7.96,13.33,13.33,60.8,12.47,16.69,13.54,7.38,168.29,0,100,0,30.2,152,79.79,80.16,40.39,32,17.74,13.33,7.5,31.35,0.28,13.73,13.73,0,-2.03,14.24,14.1
Mon Jan 05 05:01:46 PST 2026,05-Jan-2026 05:01:46.594,-117.12448478,32.71516291,35.599998474121094,3.7900924682617188,3.46051025390625,69.80000305175781,-0.44,8.67,1.7,-0.08,-30.25,352.77,-10.67,-,-50725.23,-19.71,-10671.16,-50.73,-82.72,-32,-10.4,0,325,-3.4,-1.1,-1101.6,324,-11.98,13.33,-11061.88,0,0,0,0,325,14.24,118.4,80.6,0,0,41.18,3.83,60.8,13.33,29480,-9.4,3,129,-,11.71,606,8,0,0,0,-,-,311.5,-0.15,41.57,707.88,-,196,46.4,50.2,54.9,50.2,50.2,32.5,47.3,-,7680,116.6,67.45,2356.25,-4137.5,43.14,57,2900.75,12.43,11.35,69.8,32.72,-117.12,57,0.37,7.96,13.33,13.33,60.8,12.47,16.69,13.54,7.38,168.29,0,100,0,30.2,152,79.63,80.16,40.39,32,17.74,13.33,7.5,31.35,0.3,14.73,14.73,0,-2.03,14.24,14.1
Mon Jan 05 05:01:47 PST 2026,05-Jan-2026 05:01:47.594,-117.12413175,32.71527301,35.58000183105469,3.7900924682617188,2.220794677734375,69.80000305175781,0.65,9.35,3.59,0.04,-30.25,352.77,-10.67,-,-50725.23,-19.71,-10671.16,-50.73,-82.72,-32,-10.4,0,325,-3.4,-1.1,-1101.6,324,-11.98,13.33,-11061.88,0,0,0,0,325,14.24,118.4,80.6,0,0,41.18,3.83,60.8,13.33,29480,-9.4,3,129,-,11.71,606,8,0,0,0,-,-,310,-0.15,40,613.47,-,196,46.4,50.2,54.9,50.2,50.2,27,47.3,-,7680,116.6,67.45,2356.25,-4137.5,43.14,57,2900.75,12.43,7.29,69.8,32.72,-117.12,57,0.37,7.96,13.33,13.33,60.8,12.47,16.69,13.54,7.38,168.29,0,100,0,30.2,152,79.59,80.16,40.39,32,17.74,13.33,7.5,31.35,0.33,15.72,15.72,0,-2.03,14.24,14.1
Mon Jan 05 05:01:48 PST 2026,05-Jan-2026 05:01:48.594,-117.12377241,32.71537821,35.630001068115234,3.7900924682617188,1.328125,71.19999694824219,0.49,8.92,3.52,-0,-9.25,354.14,-3.28,-,-15571.48,-64.22,-3275.8,-15.57,-25.39,-12.1,-3.9,0,322,0,0,0,321,-11.98,13.33,-3369.42,0,0,0,0,321,14.22,118.4,80.6,0,0,41.18,3.83,60.8,13.33,29480,-9.4,3,129,-,11.71,606,8,0,0,0,-,-,310,-0.15,40,613.47,-,196,46.4,50.2,54.9,50.2,50.2,27,47.3,-,7040,120.2,67.84,2147.25,-4138.75,41.96,59.61,2926.86,12.43,4.36,71.2,32.72,-117.12,58,0.57,-,13.33,13.33,60.8,12.18,18.77,13.54,7.38,150.88,0,100,0,29.41,156,79.7,80.16,40,27.5,-,14.69,6.81,34.55,0.35,16.76,16.76,0,-2.32,14.24,14.1
Mon Jan 05 05:01:49 PST 2026,05-Jan-2026 05:01:49.594,-117.12340868,32.71547643,35.72999954223633,3.7900924682617188,-0.007476806640625,73.19999694824219,1.55,9.86,2.82,0.08,19.8,355.64,7.01,-,33074.99,30.23,7011.98,33.07,53.94,7.45,-3.9,0,317,-1.6,0,0,317,-11.98,13.33,7268.3,0,0,0,0,321,14.22,120.2,80.6,0,0,45.88,4.27,60.8,13.33,29480,-9.4,3,130,-,11.71,620,8,0,0,0,-,-,308,-0.15,41.96,613.47,-,196,46.4,50.2,54.9,50.2,50.2,27,47.3,-,6400,120.2,74.51,2180,-4137.5,46.67,55.69,2879,12.43,-0.02,73.2,32.72,-117.12,59,0.85,14.15,13.33,13.33,60.8,12.76,16.79,13.54,7.38,168.61,0,100,0,30.98,157,79.93,80.78,41.57,25,34.09,15.11,6.62,35.54,0.37,18.1,18.1,0,-1.74,14.24,14.1
Mon Jan 05 05:01:50 PST 2026,05-Jan-2026 05:01:50.594,-117.12303819,32.71556368,35.90999984741211,3.7900924682617188,-1.580322265625,74.5999984741211,1.26,9.43,2.5,0.02,19.8,355.64,7.04,-,32961.54,30.34,7041.68,32.96,53.75,7.45,2.36,0,317,-1.6,-0.51,-507.2,317,-11.98,13.33,7293.32,0,0,0,0,317,14.24,120.2,80.6,0,0,49.41,4.6,60.8,13.33,29480,-9.4,3,131,-,11.71,623,8,0,0,0,-,-,302.5,-0.15,43.14,660.67,-,196,46.4,50.2,54.9,50.2,50.2,27,47.3,-,6400,120.2,74.51,2180,-4137.5,46.67,55.69,2879,12.43,-5.18,74.6,32.72,-117.12,59,0.85,14.15,13.33,13.33,60.8,12.76,16.79,13.54,7.38,168.61,0,100,0,30.98,157,80.33,80.78,41.57,25,34.09,15.11,6.62,35.54,0.39,18.73,18.73,0,-1.74,14.24,14.1
Mon Jan 05 05:01:51 PST 2026,05-Jan-2026 05:01:51.594,-117.12266239,32.71564306,36.29999923706055,3.7900924682617188,-3.227264404296875,76.4000015258789,0.95,9.13,2.23,-0.02,19.8,355.64,7.04,-,32961.54,30.34,7041.68,32.96,53.75,7.45,2.36,0,317,-1.6,-0.51,-507.2,317,-11.98,13.33,7293.32,0,0,0,0,317,14.24,120.2,80.6,0,0,49.41,4.6,60.8,13.33,29480,-9.4,3,131,-,11.71,623,8,0,0,0,-,-,302.5,-0.15,43.14,660.67,-,196,46.4,50.2,54.9,50.2,50.2,28.5,47.3,-,4800,120.2,74.51,2180,-4137.5,46.67,55.69,2879,12.43,-10.59,76.4,32.72,-117.12,60,0.85,14.15,13.33,13.33,60.8,12.76,16.79,13.54,7.38,168.61,0,100,0,30.98,157,81.2,80.78,41.57,25,34.09,15.11,6.62,35.54,0.42,19.73,19.73,0,-1.74,14.24,14.1
Mon Jan 05 05:01:52 PST 2026,05-Jan-2026 05:01:52.594,-117.12227694,32.71571311,36.779998779296875,3.7900924682617188,-4.787689208984375,77.9000015258789,0.46,9.71,2.01,0.03,19.8,355.64,7.04,-,32961.54,30.34,7041.68,32.96,53.75,7.45,2.36,0,317,-1.6,-0.51,-507.2,317,-11.98,13.33,7293.32,0,0,0,0,317,14.24,120.2,80.6,0,0,49.41,4.6,60.8,13.33,29480,-9.4,3,131,-,11.71,623,8,0,0,0,-,-,302.5,-0.15,43.14,660.67,-,196,46.4,50.2,54.9,50.2,50.2,28.5,47.3,-,4800,122,76.86,2736.5,-4137.5,49.8,59.18,2879,12.43,-15.71,77.9,32.72,-117.12,61,1.61,14.15,13.33,13.33,60.8,13.05,13.62,13.54,7.38,209.52,0,100,0,30.98,157,82.27,83.89,44.31,30.5,34.09,14.86,6.73,34.95,0.44,21.21,21.21,0,-1.45,14.22,14.1
Mon Jan 05 05:01:53 PST 2026,05-Jan-2026 05:01:53.594,-117.12188596,32.71577786,37.279998779296875,3.7900924682617188,-6.705535888671875,78.5999984741211,-0.84,9.48,2.35,0.02,22.8,355.56,8.11,-,37947.37,26.35,8106.83,37.95,61.88,7.45,2.36,0,317,-1.6,-0.51,-507.2,317,-11.98,13.33,8400.21,0,0,0,0,317,14.24,120.2,80.6,0,0,49.41,4.6,60.8,13.33,29480,-9.4,3,131,-,11.71,623,8,0,0,0,-,-,302.5,-0.15,43.14,660.67,-,196,46.4,50.2,54.9,50.2,50.2,28.5,47.3,-,4800,122,76.86,2736.5,-4138,49.8,59.18,2874.65,12.43,-22,78.6,32.72,-117.12,61,1.61,14.15,13.33,13.33,60.8,13.05,13.62,13.54,7.38,209.52,0,100,0,34.12,161,83.39,83.89,44.31,30.5,34.09,14.86,6.73,34.95,0.46,21.75,21.75,0,-1.45,14.22,14.1
Mon Jan 05 05:01:54 PST 2026,05-Jan-2026 05:01:54.594,-117.12149209,32.71584361,37.709999084472656,3.7900924682617188,-8.416259765625,78.80000305175781,0.76,9.95,1.89,0.05,22.8,355.56,8.11,-,37947.37,26.35,8106.83,37.95,61.88,-6.7,-2.16,0,322,-21.7,-6.99,-6987.4,322,-11.98,13.33,8400.21,0,0,0,0,317,14.24,120.2,80.6,0,0,49.41,4.6,60.8,13.33,29480,-9.4,3,131,-,11.71,623,8,0,0,0,-,-,302.5,-0.15,43.14,660.67,-,196,46.4,50.2,54.9,50.2,50.2,28.5,47.3,-,4800,122,76.86,2736.5,-4138,49.8,59.18,2874.65,12.43,-27.61,78.8,32.72,-117.12,61,1.61,14.15,13.33,13.33,60.8,13.05,13.62,13.54,7.38,209.52,0,100,0,34.12,161,84.35,83.89,44.31,30.5,34.09,14.86,6.73,34.95,0.49,22.72,22.72,0,-1.45,14.22,14.1
