GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), !! HV Discharge Amps(A),!! HV Volts(V),!! Inst. kPower(kW),!! Inst. kW/km(kW/km/h),!! Inst. kW/miles per hour(kW/mph),!! Inst. Miles per hour/kW(mph/kW),!! Inst. Power(W),!! Inst. W/ miles per hour(W/mph),!! Inst. W/km per hour(W/km/h),!! MGA Current(A),!! MGA kPower(kW),!! MGA Power(W),!! MGA Voltage(V),!! MGB Current(A),!! MGB kPower(kW),!! MGB Power(W),!! MGB Voltage(V),!! SOC (Usable)(%),!! SOC(Raw)(%),!!Inst km per hour /kW(km/h/kW),!Charger AC Current(A),!Charger AC Voltage(V),!Charger HV Current(A),!Charger HV Power(W),!Charger HV Voltage(V),!Control Module Voltage(V),!Engine Coolant Temp(°F),!Engine Oil Temp(°F),!EV km this Cycle(miles),!EV Miles this Cycle(ft),!Fuel Level(%),!Fuel Remaining(Gallons),!HV Battery Temp(°F),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°F),!PRNDL,!Speed kmh(kmh),!Tran Temp(°F),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),*Brake Tq(ft-lb),*Charging Limit?(W),*Clutch C2 Slip(RPM),*Clutch C3 Slip(RPM),*H2 Volt from VICM?(V),*M AC High Side Pressure(psi),*M Commanded Throttle Pos(%),*M Engine Torque(ft-lb),*M Engine Torque m1(ft-lb),*M Fuel System Status(B1),*M Intake Air Temp IAT(°F),*M Long Term Fuel Trip Bank 2(%),*M Long Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank2(%),*M Spark Advance(Deg),*Outside Temp Filtered(°F),*Transmission ISS  19 41(RPM),*Transmission Pressure,Engine Coolant Temperature(°F),Engine Load(%),Engine RPM(rpm),Evap System Vapour Pressure(Pa),Fuel Level (From Engine ECU)(%),Fuel pressure(psi),Fuel Rail Pressure(psi),GPS Accuracy(ft),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Hybrid/EV Battery Remaining Charge(%),Intake Air Temperature(°F),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(cfm),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Torque(ft-lb),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Wed Dec 31 09:59:05 PST 2025,31-Dec-2025 09:59:05.432,-116.96386792,32.83242253,30.979999542236328,4.5979719161987305,96.396484375,285.5,-3.24,9.38,0.86,0.03,-3.85,355.36,-1.37,-,-7424.24,-134.69,-1368.13,-7.42,-12.11,-7.2,-2.38,0,331,-4.9,-1.62,-1621.9,331,-11.98,13.33,-1224.25,0,0,0,0,331.5,12.7,185,129.2,0,0,14.12,1.31,71.6,13.33,29480,-9.4,3,113,-,11.71,605,0,0,0,0,-,-,319,-0.15,56.86,707.88,-,196,52.7,50.2,53.73,49.8,50.2,6.5,50.9,-,7680,185,99.22,1950,-2555.5,12.16,56.13,2873.2,15.09,316.26,285.5,32.83,-116.96,32,51.63,7.99,13.33,13.33,73.4,14.36,13.3,12.27,8.15,186.42,48.7,41.29,10.01,48.63,283,-,70.21,58.43,0.5,17.02,12.35,8.1,29.04,2.83,278.03,255.19,22.83,0,12.69,12.5
Wed Dec 31 09:59:06 PST 2025,31-Dec-2025 09:59:06.430,-116.96418456,32.83246855,31.34000015258789,3.9667928218841553,98.47430419921875,279.20001220703125,-1.02,8.19,2.12,-0.11,-3.85,355.36,-1.37,-,-7424.24,-134.69,-1368.13,-7.42,-12.11,-7.2,-2.38,0,331,-4.9,-1.62,-1621.9,331,-11.98,13.33,-1224.25,0,0,0,0,331.5,12.7,185,129.2,0,0,14.12,1.31,71.6,13.33,29480,-9.4,3,113,-,11.71,605,0,0,0,0,-,-,318,-0.15,46.27,896.69,-,196,52.7,50.2,53.73,49.8,50.2,6.5,50.9,-,5120,185,92.94,2532,-2555.5,13.73,60.92,2873.2,13.01,323.08,279.2,32.83,-116.96,41,1.35,14.05,13.33,13.33,73.4,13.78,10.51,12.26,8.15,235.91,48.31,41.76,9.93,48.63,283,70.11,71.46,49.8,7,29.15,12.33,8.11,28.99,2.84,280.28,257.45,22.83,-0.58,12.69,12.5
Wed Dec 31 09:59:07 PST 2025,31-Dec-2025 09:59:07.429,-116.96451112,32.83249326,32.099998474121094,3.7900924682617188,98.46209716796875,271.3999938964844,-1.17,9.59,1.36,0.01,25.5,357.62,9.12,-,47390.16,21.1,9119.44,47.39,77.28,31.95,10.38,0,325,-0.8,-0.26,-260,325,-11.98,13.33,8413.84,0,0,0,0,325,12.69,186.8,129.2,0,0,18.82,1.75,71.6,13.33,29480,-9.4,3,118,-,11.71,602,0,0,0,0,-,-,318,-0.15,46.27,896.69,-,196,52.7,50.2,53.73,49.8,50.2,6.5,50.9,-,5120,185,92.94,2532,43.5,13.73,60.92,2941.37,12.43,323.04,271.4,32.83,-116.96,50,1.35,14.05,13.33,13.33,73.4,13.78,10.51,12.26,8.15,235.91,48.21,41.87,9.91,39.61,286,71.81,71.46,49.8,7,29.15,12.33,8.11,28.99,2.86,280.82,257.99,22.83,-0.58,12.72,12.5
Wed Dec 31 09:59:08 PST 2025,31-Dec-2025 09:59:08.430,-116.96485775,32.83251573,32.459999084472656,3.7900924682617188,98.824462890625,273.5,0.34,10.16,2.6,0.09,25.5,357.62,9.12,-,47390.16,21.1,9119.44,47.39,77.28,31.95,10.38,0,325,-0.8,-0.26,-260,325,-11.98,13.33,8413.84,0,0,0,0,325,12.69,186.8,129.2,0,0,18.82,1.75,71.6,13.33,29480,-9.4,3,118,-,11.71,602,0,0,0,0,-,-,314,-0.15,44.71,943.9,-,196,52.7,50.2,53.73,49.8,50.2,19,50.9,-,6208,186.8,75.69,2598.75,43.5,29.8,55.69,2941.37,12.43,324.23,273.5,32.83,-116.96,56,1.33,34.86,13.33,13.33,73.4,13.05,12.47,12.26,8.15,202.46,47.97,42.16,9.86,39.61,286,72.61,73.94,49.8,7,70.45,12.33,8.11,29,2.88,282.23,259.4,22.83,-1.31,12.72,12.5
Wed Dec 31 09:59:09 PST 2025,31-Dec-2025 09:59:09.430,-116.96521146,32.83253512,32.849998474121094,3.7900924682617188,98.72247314453125,273.29998779296875,0.13,8.88,2.72,-0.03,25.5,357.23,9.11,-,47338.4,21.12,9109.48,47.34,77.2,45.75,14.73,0,322,8.25,2.66,2656.5,322,-11.98,13.33,8423.04,0,0,0,0,321.5,12.69,186.8,129.2,0,0,18.82,1.75,71.6,13.33,29480,-9.4,3,118,-,11.71,602,0,0,0,0,-,-,314,-0.15,44.71,943.9,-,196,52.7,50.2,53.73,49.8,50.2,19,50.9,-,6208,186.8,75.69,2598.75,4.75,29.8,55.69,2865.95,12.43,323.89,273.3,32.83,-116.97,57,1.33,34.86,13.33,13.33,73.4,13.05,12.47,12.26,8.15,202.46,47.87,42.29,9.84,38.04,288,73.48,73.94,47.45,26,70.45,12.33,8.11,29,2.9,282.83,260,22.83,-1.31,12.67,12.5
Wed Dec 31 09:59:10 PST 2025,31-Dec-2025 09:59:10.429,-116.96557228,32.83255328,33.7400016784668,3.7900924682617188,97.96136474609375,272.8999938964844,0.31,9.99,-0.42,0.04,25.5,357.23,9.11,-,45786.32,21.84,9109.48,45.79,74.67,45.75,14.73,0,322,8.25,2.66,2656.5,322,-11.98,13.33,8708.57,0,0,0,0,321.5,12.69,186.8,131,0,0,37.65,3.51,71.6,13.33,29480,-9.4,3,122,-,11.71,604,0,0,0,0,-,-,307,-0.15,49.02,1085.51,-,196,52.7,50.2,53.73,49.8,50.2,14,50.9,-,4480,188.6,75.69,3090.5,4.75,39.61,57.87,2865.95,12.43,321.4,272.9,32.83,-116.97,57,1.58,43.02,13.33,13.33,73.4,12.76,9.75,12.26,8.15,267.99,47.63,42.58,9.79,38.04,288,75.47,77.05,47.45,26,73.1,12.3,8.13,28.94,2.92,284.27,261.44,22.83,-1.6,12.67,12.5
Wed Dec 31 09:59:11 PST 2025,31-Dec-2025 09:59:11.430,-116.96593286,32.8325733,34.599998474121094,3.7900924682617188,97.65325927734375,272.8999938964844,-2.16,11.96,-0.49,0.26,24.3,357.38,8.68,-,42263.17,23.66,8684.21,42.26,68.92,28.55,9.31,0,326,-17.8,-5.8,-5802.8,326,-11.98,13.33,8567.47,0,0,0,0,325.5,12.66,188.6,131,0,0,42.35,3.94,71.6,13.33,29480,-9.4,3,126,-,11.71,604,0,0,0,0,-,-,307,-0.15,49.02,1085.51,-,196,52.7,50.2,53.73,49.8,50.2,14,50.9,-,4480,188.6,83.92,3090.5,49.25,39.61,57.87,2923.96,12.43,320.38,272.9,32.83,-116.97,58,1.58,43.02,13.33,13.33,73.4,12.76,9.75,12.26,8.15,267.99,47.54,42.69,9.77,34.9,290,77.4,77.05,45.1,15.5,73.1,12.3,8.13,28.94,2.94,284.82,261.99,22.83,-1.6,12.67,12.5
Wed Dec 31 09:59:12 PST 2025,31-Dec-2025 09:59:12.430,-116.96630446,32.83259454,35.119998931884766,3.7900924682617188,96.8272705078125,273.20001220703125,0.81,10.94,-1.08,0.14,24.3,357.38,8.68,-,42263.17,23.66,8684.21,42.26,68.92,28.55,9.31,0,326,-17.8,-5.8,-5802.8,326,-11.98,13.33,8567.47,0,0,0,0,325.5,12.66,188.6,131,0,0,42.35,3.94,71.6,13.33,29480,-9.4,3,126,-,11.71,605,0,0,0,0,-,-,317,-0.15,49.02,1085.51,-,196,52.7,50.2,53.73,49.8,50.2,14,50.9,-,4480,188.6,83.92,3090.5,49.25,39.61,57.87,2923.96,12.43,317.67,273.2,32.83,-116.97,57,1.58,43.02,13.33,13.33,73.4,12.76,9.75,12.26,8.15,267.99,47.37,42.89,9.74,34.9,290,78.56,77.05,45.1,15.5,73.1,12.3,8.13,28.94,2.97,285.82,262.99,22.83,-1.6,12.67,12.5
Wed Dec 31 09:59:13 PST 2025,31-Dec-2025 09:59:13.430,-116.96667916,32.83261376,35.459999084472656,3.7900924682617188,95.94580078125,273.1000061035156,-0.64,11.16,-0.8,0.16,-20.05,354.83,-7.11,-,-34622.95,-28.88,-7114.3,-34.62,-56.46,0,0,0,332,-21.6,-7.17,-7171.2,332,-11.98,13.33,-7119.79,0,0,0,0,332,12.66,188.6,131,0,0,42.35,3.94,71.6,13.33,29480,-9.4,3,126,-,11.71,605,0,0,0,0,-,-,317,-0.15,51.37,943.9,-,196,52.7,50.2,53.73,49.8,50.2,27.5,50.9,-,6560,190.4,73.33,2742,67.75,44.71,59.61,2918.16,12.43,314.78,273.1,32.83,-116.97,57,0.97,30.51,13.33,13.33,73.4,13.63,13.25,12.26,8.15,205.43,47.19,43.11,9.7,36.47,292,79.32,79.54,47.06,27,58.44,12.31,8.12,28.96,2.99,286.92,264.09,22.83,-0.73,12.7,12.4
Wed Dec 31 09:59:14 PST 2025,31-Dec-2025 09:59:14.429,-116.96706125,32.83263076,35.619998931884766,3.7900924682617188,95.35052490234375,272.79998779296875,0.06,9.38,1.46,-0.01,-20.05,354.83,-7.11,-,-33817.76,-29.57,-7114.3,-33.82,-55.15,0,0,0,332,-21.6,-7.17,-7171.2,332,-11.98,13.33,-7289.3,0,0,0,0,332,12.69,190.4,132.8,0,0,44.31,4.13,71.6,13.33,29480,-9.4,3,129,-,11.71,604,0,0,0,0,-,-,315.5,-0.15,51.37,943.9,-,196,52.7,50.2,53.73,49.8,50.2,27.5,50.9,-,6560,190.4,73.33,2742,67.75,44.71,59.61,2918.16,12.43,312.83,272.8,32.83,-116.97,56,0.97,30.51,13.33,13.33,73.4,13.63,13.25,12.26,8.15,205.43,47.04,43.29,9.67,36.47,292,79.68,79.54,47.06,27,58.44,12.31,8.12,28.96,3.01,287.82,264.98,22.83,-0.73,12.7,12.4
Wed Dec 31 09:59:15 PST 2025,31-Dec-2025 09:59:15.430,-116.96744037,32.83264938,35.88999938964844,3.7900924682617188,94.76605224609375,272.8999938964844,0.32,7.56,4.09,-0.1,-20.05,354.83,-7.11,-,-33817.76,-29.57,-7114.3,-33.82,-55.15,0,0,0,332,-21.6,-7.17,-7171.2,332,-11.98,13.33,-7289.3,0,0,0,0,332,12.69,190.4,132.8,0,0,44.31,4.13,71.6,13.33,29480,-9.4,3,129,-,11.71,604,0,0,0,0,-,-,315.5,-0.15,55.29,896.69,-,196,52.7,50.2,53.73,49.8,50.2,23,50.9,-,5920,190.4,76.47,2697.75,-10.5,44.71,60.48,2919.61,12.43,310.91,272.9,32.83,-116.97,52,1.12,23.78,13.33,13.33,73.4,13.63,13.32,12.26,8.15,210.96,46.8,43.57,9.62,35.69,292,80.28,81.4,46.67,23.5,46.3,12.32,8.12,28.98,3.03,289.28,266.45,22.83,-0.73,12.73,12.4
Wed Dec 31 09:59:16 PST 2025,31-Dec-2025 09:59:16.430,-116.96782388,32.83266715,36.209999084472656,3.7900924682617188,93.26800537109375,273.0,-2.81,9,4.16,0.07,-7.15,355.08,-2.54,-,-11883.95,-84.15,-2538.81,-11.88,-19.38,3.75,1.24,0,331,-21.1,-6.98,-6984.1,331,-11.98,13.33,-2637.87,0,0,0,0,331.5,12.65,192.2,132.8,0,0,44.31,4.13,71.6,13.33,29480,-9.4,3,131,-,11.71,604,0,0,0,0,-,-,315.5,-0.15,55.29,896.69,-,196,52.7,50.2,53.73,49.8,50.2,23,50.9,-,5920,190.4,76.47,2697.75,-10.5,44.71,60.48,2919.61,12.43,306,273,32.83,-116.97,52,1.12,23.78,13.33,13.33,73.4,13.63,13.32,12.26,8.15,210.96,46.72,43.68,9.61,35.69,294,81,81.4,46.67,23.5,46.3,12.32,8.12,28.98,3.05,289.82,266.98,22.83,-0.73,12.73,12.4
Wed Dec 31 09:59:17 PST 2025,31-Dec-2025 09:59:17.431,-116.96821109,32.83268291,36.2599983215332,3.7900924682617188,91.5283203125,273.1000061035156,-2.11,9.51,2.3,0.04,-7.15,355.08,-2.54,-,-11883.95,-84.15,-2538.81,-11.88,-19.38,3.75,1.24,0,331,-21.1,-6.98,-6984.1,331,-11.98,13.33,-2637.87,0,0,0,0,331.5,12.65,192.2,132.8,0,0,44.31,4.13,71.6,13.33,29480,-9.4,3,131,-,11.71,604,0,0,0,0,-,-,320.5,-0.15,50.98,660.67,-,196,52.7,50.2,53.73,49.8,50.2,17,50.9,-,7520,192.2,91.76,2490.5,-10.5,45.1,53.08,2919.61,12.43,300.29,273.1,32.83,-116.97,53,0.91,9.02,13.33,13.33,73.4,13.92,12.41,12.26,8.15,231.74,46.49,43.96,9.56,35.69,294,81.11,82.02,46.67,23.5,19.03,12.32,8.12,28.99,3.08,291.26,268.43,22.83,-0.44,12.73,12.4
Wed Dec 31 09:59:18 PST 2025,31-Dec-2025 09:59:18.430,-116.96859909,32.83270235,36.34000015258789,3.7900924682617188,90.95233154296875,273.6000061035156,-0.91,11.43,1.1,0.19,-11.95,355.97,-4.25,-,-19911.8,-50.22,-4253.83,-19.91,-32.47,19.05,6.23,0,327,-8,-2.62,-2616,327,-11.98,13.33,-4397.72,0,0,0,0,325.5,12.7,194,132.8,0,0,48.24,4.49,71.6,13.33,29480,-9.4,3,131,-,11.71,604,0,0,0,0,-,-,320.5,-0.15,50.98,660.67,-,196,52.7,50.2,53.73,49.8,50.2,17,50.9,-,7520,192.2,91.76,2490.5,-22,45.1,53.08,2938.46,12.43,298.4,273.6,32.83,-116.97,56,0.91,9.02,13.33,13.33,73.4,13.92,12.41,12.26,8.15,231.74,46.4,44.06,9.54,39.22,297,81.29,82.02,49.8,6.5,19.03,12.32,8.12,28.99,3.1,291.82,268.99,22.83,-0.44,12.7,12.5
Wed Dec 31 09:59:19 PST 2025,31-Dec-2025 09:59:19.430,-116.96898776,32.8327292,36.61000061035156,3.7900924682617188,90.43798828125,274.3999938964844,0.16,12.31,-1.24,0.28,-11.95,355.97,-4.25,-,-19612.38,-50.99,-4253.83,-19.61,-31.98,19.05,6.23,0,327,-8,-2.62,-2616,327,-11.98,13.33,-4464.86,0,0,0,0,325.5,12.7,194,132.8,0,0,48.24,4.49,71.6,13.33,29480,-9.4,3,133,-,11.71,604,0,0,0,0,-,-,316.5,-0.15,42.75,896.69,-,196,52.7,50.2,53.73,49.8,50.2,14,50.9,-,7520,194,71.76,2505.75,-22,48.63,59.61,2938.46,12.43,296.71,274.4,32.83,-116.97,57,0.75,9.98,13.33,13.33,73.4,12.91,15.63,12.27,8.15,185.37,46.17,44.34,9.49,39.22,297,81.89,82.64,42.75,19,20.92,12.35,8.09,29.06,3.12,293.27,270.44,22.83,-1.45,12.67,12.4
Wed Dec 31 09:59:20 PST 2025,31-Dec-2025 09:59:20.431,-116.96937814,32.83275738,36.88999938964844,3.7900924682617188,89.50921630859375,275.0,-1.01,11.64,0.52,0.21,-24.85,353.67,-8.79,-,-40827.72,-24.49,-8788.75,-40.83,-66.58,-21.6,-7.19,0,333,-9.7,-3.24,-3239.8,334,-11.98,13.33,-9274.7,0,0,0,0,335,12.68,194,134.6,0,0,47.45,4.42,71.6,13.33,29480,-9.4,3,132,-,11.71,604,0,0,0,0,-,-,316.5,-0.15,42.75,896.69,-,196,52.7,50.2,53.73,49.8,50.2,14,50.9,-,7520,194,71.76,2505.75,10.25,48.63,59.61,2916.71,12.43,293.67,275,32.83,-116.97,58,0.75,9.98,13.33,13.33,73.4,12.91,15.63,12.27,8.15,185.37,46.08,44.44,9.47,32.55,299,82.52,82.64,42.75,19,20.92,12.35,8.09,29.06,3.14,293.82,270.99,22.83,-1.45,12.67,12.4
Wed Dec 31 09:59:21 PST 2025,31-Dec-2025 09:59:21.430,-116.96976631,32.83278276,36.45000076293945,3.7900924682617188,89.024169921875,274.29998779296875,-0.05,9.66,2.38,0.03,-24.85,353.67,-8.79,-,-40827.72,-24.49,-8788.75,-40.83,-66.58,-21.6,-7.19,0,333,-9.7,-3.24,-3239.8,334,-11.98,13.33,-9274.7,0,0,0,0,335,12.68,194,134.6,0,0,47.45,4.42,71.6,13.33,29480,-9.4,3,132,-,11.71,604,0,0,0,0,-,-,325,-0.15,22.35,-0.18,-,12,52.7,50.2,53.73,49.8,50.2,14,50.9,-,7520,194,71.76,2505.75,10.25,48.63,59.61,2916.71,12.43,292.07,274.3,32.83,-116.97,58,0.75,9.98,13.33,13.33,73.4,12.91,15.63,12.27,8.15,185.37,45.92,44.63,9.44,32.55,299,81.54,82.64,42.75,19,20.92,12.35,8.09,29.06,3.17,294.82,271.99,22.83,-1.45,12.67,12.4
Wed Dec 31 09:59:22 PST 2025,31-Dec-2025 09:59:22.431,-116.97014935,32.83280415,35.93000030517578,3.7900924682617188,88.59637451171875,273.79998779296875,-3.38,9.44,3.14,0.09,-35.65,349.45,-12.46,-,-57873.09,-17.28,-12458,-57.87,-94.38,-37.1,-12.43,0,335,2.95,0.99,988.25,335,-11.98,13.33,-13466.18,0,0,0,0,335,12.68,194,134.6,0,0,47.45,4.42,71.6,13.33,29480,-9.4,3,132,-,11.71,604,0,0,0,0,-,-,325,-0.15,22.35,-0.18,-,12,52.7,50.2,53.73,49.8,50.2,16,51.12,-,5600,195.8,19.22,2039.25,61.25,40.39,60.92,2825.34,12.43,290.67,273.8,32.83,-116.97,57,1.38,9.98,13.33,13.33,73.4,4.5,75.82,12.27,8.15,38.5,45.74,44.86,9.4,16.08,301,80.37,80.16,26.67,16,20.92,12.36,8.09,29.08,3.19,296.02,273.19,22.83,-9.86,12.75,12.4
Wed Dec 31 09:59:23 PST 2025,31-Dec-2025 09:59:23.430,-116.9705265,32.83282202,35.060001373291016,3.7900924682617188,87.88427734375,273.0,-0.53,8.87,1.3,-0.07,-35.65,349.45,-12.46,-,-60151.56,-16.62,-12458,-60.15,-98.09,-37.1,-12.43,0,335,2.95,0.99,988.25,335,-11.98,13.33,-12956.1,0,0,0,0,335,12.75,195.8,134.6,0,0,38.82,3.62,71.6,13.33,29480,-9.4,3,127,-,11.71,609,0,0,0,0,-,-,325,-0.15,22.35,-0.18,-,12,52.7,50.2,53.73,49.8,50.2,16,51.12,-,5600,195.8,19.22,2039.25,61.25,40.39,60.92,2825.34,12.43,288.33,273,32.83,-116.97,56,1.38,9.98,13.33,13.33,73.4,4.5,75.82,12.27,8.15,38.5,45.62,45.01,9.38,16.08,301,78.43,80.16,26.67,16,20.92,12.36,8.09,29.08,3.21,296.82,273.99,22.83,-9.86,12.75,12.4
Wed Dec 31 09:59:24 PST 2025,31-Dec-2025 09:59:24.430,-116.97089809,32.83283933,34.68000030517578,3.7900924682617188,87.387939453125,272.8999938964844,-0.8,7.12,5.01,-0.09,-35.65,349.45,-12.46,-,-60151.56,-16.62,-12458,-60.15,-98.09,-37.1,-12.43,0,335,2.95,0.99,988.25,335,-11.98,13.33,-12956.1,0,0,0,0,335,12.75,195.8,134.6,0,0,38.82,3.62,71.6,13.33,29480,-9.4,3,127,-,11.71,609,0,0,0,0,-,-,320,-0.15,19.22,-0.18,-,12,52.7,50.2,53.73,49.8,50.2,17.5,51.12,-,3680,195.8,19.22,2039.25,61.25,40.39,60.92,2825.34,12.43,286.71,272.9,32.83,-116.97,55,1.38,9.98,13.33,13.33,73.4,4.5,75.82,12.27,8.15,38.5,45.39,45.27,9.33,16.08,301,77.58,80.16,26.67,16,20.92,12.36,8.09,29.08,3.23,298.27,275.43,22.83,-9.86,12.75,12.4
Wed Dec 31 09:59:25 PST 2025,31-Dec-2025 09:59:25.430,-116.97126656,32.83285504,34.400001525878906,3.7900924682617188,86.89453125,272.70001220703125,-0.19,10.91,2.04,0.15,-3.25,351.58,-1.14,-,-5650.48,-176.98,-1142.63,-5.65,-9.21,-22.3,-7.4,0,332,1.75,0.58,582.75,333,-11.98,13.33,-1146.26,0,0,0,0,332.5,12.74,197.6,136.4,0,0,40.78,3.8,71.6,13.33,29480,-9.4,3,124,-,11.71,607,0,0,0,0,-,-,320,-0.15,19.22,-0.18,-,12,52.7,50.2,53.73,49.8,50.2,17.5,51.12,-,3680,195.8,20.39,1529.5,61.5,40.39,61.79,2719.46,12.43,285.09,272.7,32.83,-116.97,55,0.09,-,13.33,13.33,73.4,4.79,95.14,12.27,8.15,29.76,45.31,45.37,9.32,15.69,304,76.95,77.67,25.1,21,-,12.37,8.08,29.11,3.25,298.82,275.98,22.83,-9.57,12.72,12.5
Wed Dec 31 09:59:26 PST 2025,31-Dec-2025 09:59:26.431,-116.97163364,32.83286967,34.29999923706055,3.7900924682617188,86.49365234375,272.5,-1.63,11.72,-0.15,0.23,-3.25,351.58,-1.14,-,-5650.48,-176.98,-1142.63,-5.65,-9.21,-22.3,-7.4,0,332,1.75,0.58,582.75,333,-11.98,13.33,-1146.26,0,0,0,0,332.5,12.74,197.6,136.4,0,0,40.78,3.8,71.6,13.33,29480,-9.4,3,124,-,11.71,607,0,0,0,0,-,-,321,-0.15,15.69,-0.18,-,12,52.7,50.2,53.73,49.8,50.2,19,51.12,-,4640,195.8,20.39,1529.5,61.5,41.18,62.22,2719.46,12.43,283.77,272.5,32.83,-116.97,57,0.09,-,13.33,13.33,73.4,3.92,95.14,12.27,8.15,29.76,45.09,45.63,9.27,15.69,304,76.73,77.67,25.1,21,-,12.37,8.08,29.11,3.28,300.25,277.42,22.83,-10.44,12.72,12.5
Wed Dec 31 09:59:27 PST 2025,31-Dec-2025 09:59:27.430,-116.97199608,32.83288158,33.970001220703125,3.7900924682617188,85.66876220703125,272.20001220703125,-0.38,9,1.19,-0.05,33.6,354.41,11.91,-,58887.23,16.98,11908.05,58.89,96.03,54.35,17.61,0,324,-8.6,-2.78,-2777.8,323,-11.98,13.33,11756,0,0,0,0,332.5,12.74,197.6,136.4,0,0,40.78,3.8,71.6,13.33,29480,-9.4,3,124,-,11.71,607,0,0,0,0,-,-,321,-0.15,15.69,-0.18,-,12,52.7,50.2,53.73,49.8,50.2,19,51.12,-,4640,195.8,20.78,1377,62.25,41.18,62.22,2423.58,12.43,281.07,272.2,32.83,-116.97,57,0.32,-,13.33,13.33,73.4,3.92,103.96,12.27,8.15,26.39,45.01,45.74,9.25,14.51,306,75.99,77.05,23.92,6,-,12.38,8.07,29.13,3.3,300.83,278,22.83,-10.44,12.74,12.5
Wed Dec 31 09:59:28 PST 2025,31-Dec-2025 09:59:28.430,-116.97235922,32.83289282,34.04999923706055,3.7900924682617188,85.1357421875,271.8999938964844,1.09,8.77,2.86,-0.03,33.6,354.41,11.91,-,58887.23,16.98,11908.05,58.89,96.03,54.35,17.61,0,324,-8.6,-2.78,-2777.8,323,-11.98,13.33,11756,0,0,0,0,323.5,12.7,197.6,136.4,0,0,41.57,3.87,71.6,13.33,29480,-9.4,3,124,-,11.71,609,0,0,0,0,-,-,314.5,-0.15,46.27,755.08,-,132,52.7,50.2,53.73,49.8,50.2,2.5,51.12,-,4640,197.6,20.78,1377,62.25,42.75,55.26,2423.58,12.43,279.32,271.9,32.83,-116.97,56,0.32,-,13.33,13.33,73.4,14.07,12.36,12.27,8.15,220.27,44.8,45.99,9.21,14.51,306,76.17,77.05,23.92,6,-,12.38,8.07,29.13,3.32,302.26,279.42,22.83,-0.29,12.74,12.5
Wed Dec 31 09:59:29 PST 2025,31-Dec-2025 09:59:29.430,-116.9727249,32.83290349,34.33000183105469,3.7900924682617188,84.3665771484375,271.79998779296875,-1.91,12.09,1.28,0.27,1.5,355.25,0.53,-,2635.15,379.48,532.88,2.64,4.3,-7,-2.32,0,331,-13.5,-4.48,-4482,332,-11.98,13.33,523.57,0,0,0,0,333.5,12.7,195.8,136.4,0,0,43.53,4.05,71.6,13.33,29480,-9.4,3,124,-,11.71,609,0,0,0,0,-,-,314.5,-0.15,46.27,755.08,-,132,52.7,50.2,53.73,49.8,50.2,2.5,51.12,-,4640,197.6,92.55,2295,60.75,42.75,55.26,2961.67,12.43,276.79,271.8,32.83,-116.97,57,1.5,9.11,13.33,13.33,73.4,14.07,12.36,12.27,8.15,220.27,44.71,46.1,9.19,34.51,308,76.79,77.67,50.59,2,20.84,12.38,8.07,29.13,3.34,302.83,279.99,22.83,-0.29,12.7,12.5
Wed Dec 31 09:59:30 PST 2025,31-Dec-2025 09:59:30.430,-116.97309204,32.83291138,34.43000030517578,3.7900924682617188,83.623779296875,271.5,-3.4,9.77,-0.14,0.07,1.5,355.25,0.53,-,2635.15,379.48,532.88,2.64,4.3,-7,-2.32,0,331,-13.5,-4.48,-4482,332,-11.98,13.33,523.57,0,0,0,0,333.5,12.7,195.8,136.4,0,0,43.53,4.05,71.6,13.33,29480,-9.4,3,124,-,11.71,606,0,0,0,0,-,-,324.5,-0.15,46.27,755.08,-,132,52.7,50.2,53.73,49.8,50.2,2.5,51.12,-,4640,197.6,92.55,2295,60.75,42.75,55.26,2961.67,12.43,274.36,271.5,32.83,-116.97,57,1.5,9.11,13.33,13.33,73.4,14.07,12.36,12.27,8.15,220.27,44.56,46.27,9.16,34.51,308,77.02,77.67,50.59,2,20.84,12.38,8.07,29.13,3.36,303.82,280.98,22.83,-0.29,12.7,12.5
