GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), !! HV Discharge Amps(A),!! HV Volts(V),!! Inst. kPower(kW),!! Inst. kW/km(kW/km/h),!! Inst. kW/miles per hour(kW/mph),!! Inst. Miles per hour/kW(mph/kW),!! Inst. Power(W),!! Inst. W/ miles per hour(W/mph),!! Inst. W/km per hour(W/km/h),!! MGA Current(A),!! MGA kPower(kW),!! MGA Power(W),!! MGA Voltage(V),!! MGB Current(A),!! MGB kPower(kW),!! MGB Power(W),!! MGB Voltage(V),!! SOC (Usable)(%),!! SOC(Raw)(%),!!Inst km per hour /kW(km/h/kW),!Charger AC Current(A),!Charger AC Voltage(V),!Charger HV Current(A),!Charger HV Power(W),!Charger HV Voltage(V),!Control Module Voltage(V),!Engine Coolant Temp(°F),!Engine Oil Temp(°F),!EV km this Cycle(miles),!EV Miles this Cycle(ft),!Fuel Level(%),!Fuel Remaining(Gallons),!HV Battery Temp(°F),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°F),!PRNDL,!Speed kmh(kmh),!Tran Temp(°F),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),*Brake Tq(ft-lb),*Charging Limit?(W),*Clutch C2 Slip(RPM),*Clutch C3 Slip(RPM),*H2 Volt from VICM?(V),*M AC High Side Pressure(psi),*M Commanded Throttle Pos(%),*M Engine Torque(ft-lb),*M Engine Torque m1(ft-lb),*M Fuel System Status(B1),*M Intake Air Temp IAT(°F),*M Long Term Fuel Trip Bank 2(%),*M Long Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank2(%),*M Spark Advance(Deg),*Outside Temp Filtered(°F),*Transmission ISS  19 41(RPM),*Transmission Pressure,Engine Coolant Temperature(°F),Engine Load(%),Engine RPM(rpm),Evap System Vapour Pressure(Pa),Fuel Level (From Engine ECU)(%),Fuel pressure(psi),Fuel Rail Pressure(psi),GPS Accuracy(ft),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Hybrid/EV Battery Remaining Charge(%),Intake Air Temperature(°F),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(cfm),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Torque(ft-lb),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Tue Dec 30 17:31:52 PST 2025,30-Dec-2025 17:31:52.500,-117.23975487,32.68395939,0.0,3.7900924682617188,-18.36712646484375,0.0,-0.69,9.32,2.91,0.02,3.3,352.09,1.16,-,∞,0,1161.91,∞,∞,-0.6,-0.2,0,333,-0.6,-0.2,-199.8,333,-11.38,13.73,0,0,0,0,0,334.5,15.04,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,1017,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,55.4,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1787,55.29,69.18,56.56,12.43,-60.26,0,32.68,-117.24,44,0,-,13.73,13.73,78.8,14.65,0,12.45,8.03,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,15.04,14.7
Tue Dec 30 17:31:53 PST 2025,30-Dec-2025 17:31:53.501,-117.23975503,32.68395919,0.0,3.7900924682617188,-18.177947998046875,0.0,-0.69,9.33,2.91,0.02,3.3,352.09,1.16,-,∞,0,1161.91,∞,∞,-0.6,-0.2,0,333,-0.6,-0.2,-199.8,333,-11.38,13.73,0,0,0,0,0,334.5,15.04,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,923,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,55.4,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1787,55.29,69.18,56.56,12.43,-59.64,0,32.68,-117.24,44,0,-,13.73,13.73,78.8,14.65,0,12.45,8.03,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,15.04,14.7
Tue Dec 30 17:31:54 PST 2025,30-Dec-2025 17:31:54.500,-117.23975498,32.68395854,0.0,3.7900924682617188,-18.1055908203125,0.0,-0.68,9.33,2.92,0.02,3.3,352.09,1.16,-,∞,0,1161.91,∞,∞,-0.6,-0.2,0,333,-0.6,-0.2,-199.8,333,-11.38,13.73,0,0,0,0,0,334.5,15.04,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,923,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,56.3,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1787,55.29,69.18,56.56,12.43,-59.4,0,32.68,-117.24,44,0,-,13.73,13.73,78.8,14.65,0,12.45,8.03,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,15.04,14.7
Tue Dec 30 17:31:55 PST 2025,30-Dec-2025 17:31:55.503,-117.23975539,32.68395788,0.0,3.7900924682617188,-18.1551513671875,0.0,-0.69,9.33,2.91,0.02,2.7,352.09,0.95,-,∞,0,950.65,∞,∞,-0.6,-0.2,0,333,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,334.5,15.04,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,923,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,56.3,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1786.75,55.29,69.18,56.56,12.43,-59.56,0,32.68,-117.24,44,0,-,13.73,13.73,80.6,14.65,0,12.45,8.03,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,15.04,14.7
Tue Dec 30 17:31:56 PST 2025,30-Dec-2025 17:31:56.501,-117.23975535,32.68395763,0.0,3.7900924682617188,-18.212127685546875,0.0,-0.69,9.33,2.91,0.02,2.7,352.09,0.95,-,∞,0,950.65,∞,∞,-0.6,-0.2,0,333,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,334.5,15.04,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,842,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,56.3,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1786.75,55.29,69.18,56.56,12.43,-59.75,0,32.68,-117.24,44,0,-,13.73,13.73,80.6,14.65,0,12.45,8.03,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,15.04,14.7
Tue Dec 30 17:31:57 PST 2025,30-Dec-2025 17:31:57.501,-117.23975558,32.6839575,0.0,3.7900924682617188,-18.30206298828125,0.0,-0.69,9.33,2.92,0.02,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.6,-0.2,0,333,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,334.5,15.17,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,842,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,56.3,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1786.5,55.29,69.18,55.11,12.43,-60.05,0,32.68,-117.24,44,0,-,13.73,13.73,80.6,14.65,0,12.45,8.03,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,15.18,14.8
Tue Dec 30 17:31:58 PST 2025,30-Dec-2025 17:31:58.501,-117.23975649,32.68395704,0.0,3.7900924682617188,-18.39453125,0.0,-0.72,9.32,2.94,0.02,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.6,-0.2,0,333,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,334.5,15.17,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,802,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,56.3,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1786.5,55.29,69.18,55.11,12.43,-60.35,0,32.68,-117.24,44,0,-,13.73,13.73,80.6,14.65,0,12.45,8.03,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,15.18,14.8
Tue Dec 30 17:31:59 PST 2025,30-Dec-2025 17:31:59.501,-117.23975673,32.68395645,0.0,3.7900924682617188,-18.431732177734375,0.0,-0.68,9.33,2.91,0.02,2.7,352.09,0.95,-,∞,0,950.65,∞,∞,-0.6,-0.2,0,334,-0.6,-0.2,-199.8,333,-11.38,13.73,0,0,0,0,0,334.5,15.17,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,802,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,56.3,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1786.75,55.29,69.18,55.11,12.43,-60.47,0,32.68,-117.24,44,0,-,13.73,13.73,80.6,14.65,0,12.45,8.03,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,15.12,14.8
Tue Dec 30 17:32:00 PST 2025,30-Dec-2025 17:32:00.500,-117.23975725,32.68395637,0.0,3.7900924682617188,-18.528167724609375,0.0,-0.69,9.34,2.91,0.02,2.7,352.09,0.95,-,∞,0,950.65,∞,∞,-0.6,-0.2,0,334,-0.6,-0.2,-199.8,333,-11.38,13.73,0,0,0,0,0,334.5,15.09,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,775,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,56.3,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1786.75,55.29,69.18,55.11,12.43,-60.79,0,32.68,-117.24,45,0,-,13.73,13.73,80.6,14.65,0,12.45,8.03,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,15.12,14.8
Tue Dec 30 17:32:01 PST 2025,30-Dec-2025 17:32:01.502,-117.23975776,32.6839563,0.0,3.7900924682617188,-18.5721435546875,0.0,-0.7,9.33,2.92,0.02,2.7,352.09,0.95,-,∞,0,950.65,∞,∞,-0.5,-0.17,0,334,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,334.5,15.09,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,775,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,56.3,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1787.25,55.29,69.18,55.11,12.43,-60.93,0,32.68,-117.24,45,0,-,13.73,13.73,80.6,14.65,0,12.45,8.04,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,15.04,14.7
Tue Dec 30 17:32:02 PST 2025,30-Dec-2025 17:32:02.501,-117.23975776,32.6839559,0.0,3.7900924682617188,-18.562225341796875,0.0,-0.69,9.33,2.92,0.02,2.7,352.09,0.95,-,∞,0,950.65,∞,∞,-0.5,-0.17,0,334,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,334.5,15.05,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,738,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,56.3,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1787.25,55.29,69.18,55.11,12.43,-60.9,0,32.68,-117.24,45,0,-,13.73,13.73,80.6,14.65,0,12.45,8.04,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,15.04,14.7
Tue Dec 30 17:32:03 PST 2025,30-Dec-2025 17:32:03.501,-117.23975783,32.68395633,0.0,3.7900924682617188,-18.6143798828125,0.0,-0.69,9.32,2.93,0.02,2.7,352.09,0.95,-,∞,0,950.65,∞,∞,-0.5,-0.17,0,334,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,334.5,15.05,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,738,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,56.3,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1787.25,55.29,69.18,55.11,12.43,-61.07,0,32.68,-117.24,44,0,-,13.73,13.73,80.6,14.65,0,12.45,8.04,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,15.04,14.7
Tue Dec 30 17:32:04 PST 2025,30-Dec-2025 17:32:04.502,-117.23975722,32.68395668,0.0,3.7900924682617188,-18.802642822265625,0.0,-0.69,9.33,2.91,0.02,2.7,352.09,0.95,-,∞,0,950.65,∞,∞,-0.5,-0.17,0,334,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,334.5,15.05,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,738,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,56.3,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1787.25,55.29,68.75,56.56,12.43,-61.69,0,32.68,-117.24,45,0,-,13.73,13.73,80.6,14.65,0,12.44,8.04,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,14.96,14.6
Tue Dec 30 17:32:05 PST 2025,30-Dec-2025 17:32:05.501,-117.23975682,32.68395682,0.0,3.7900924682617188,-18.885589599609375,0.0,-0.68,9.34,2.91,0.02,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.5,-0.17,0,333,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,334.5,14.93,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,719,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,56.3,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1786.25,55.29,68.75,56.56,12.43,-61.96,0,32.68,-117.24,45,0,-,13.73,13.73,80.6,14.65,0,12.44,8.04,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,14.96,14.6
Tue Dec 30 17:32:06 PST 2025,30-Dec-2025 17:32:06.501,-117.23975664,32.68395668,0.0,3.7900924682617188,-18.928924560546875,0.0,-0.68,9.33,2.9,0.02,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.5,-0.17,0,334,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,334,14.89,78.8,77,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,719,0,0,0,0,-,-,321,-0.15,41.18,-0.18,-,0,56.3,50.2,56.86,50.2,50.2,0,49.78,-,3520,78.8,0,0,-1786.75,55.29,68.75,56.56,12.43,-62.1,0,32.68,-117.24,44,0,-,13.73,13.73,80.6,14.65,0,12.44,8.04,0,2,1.77,96.23,22.35,0,0,0,32.55,0,-,12.47,8.02,29.32,-,0,0,0,0.29,14.89,14.6
