GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), !! HV Discharge Amps(A),!! HV Volts(V),!! Inst. kPower(kW),!! Inst. kW/km(kW/km/h),!! Inst. kW/miles per hour(kW/mph),!! Inst. Miles per hour/kW(mph/kW),!! Inst. Power(W),!! Inst. W/ miles per hour(W/mph),!! Inst. W/km per hour(W/km/h),!! MGA Current(A),!! MGA kPower(kW),!! MGA Power(W),!! MGA Voltage(V),!! MGB Current(A),!! MGB kPower(kW),!! MGB Power(W),!! MGB Voltage(V),!! SOC (Usable)(%),!! SOC(Raw)(%),!!Inst km per hour /kW(km/h/kW),!Charger AC Current(A),!Charger AC Voltage(V),!Charger HV Current(A),!Charger HV Power(W),!Charger HV Voltage(V),!Control Module Voltage(V),!Engine Coolant Temp(°F),!Engine Oil Temp(°F),!EV km this Cycle(miles),!EV Miles this Cycle(ft),!Fuel Level(%),!Fuel Remaining(Gallons),!HV Battery Temp(°F),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°F),!PRNDL,!Speed kmh(kmh),!Tran Temp(°F),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),*Brake Tq(ft-lb),*Charging Limit?(W),*Clutch C2 Slip(RPM),*Clutch C3 Slip(RPM),*H2 Volt from VICM?(V),*M AC High Side Pressure(psi),*M Commanded Throttle Pos(%),*M Engine Torque(ft-lb),*M Engine Torque m1(ft-lb),*M Fuel System Status(B1),*M Intake Air Temp IAT(°F),*M Long Term Fuel Trip Bank 2(%),*M Long Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank2(%),*M Spark Advance(Deg),*Outside Temp Filtered(°F),*Transmission ISS  19 41(RPM),*Transmission Pressure,Engine Coolant Temperature(°F),Engine Load(%),Engine RPM(rpm),Evap System Vapour Pressure(Pa),Fuel Level (From Engine ECU)(%),Fuel pressure(psi),Fuel Rail Pressure(psi),GPS Accuracy(ft),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Hybrid/EV Battery Remaining Charge(%),Intake Air Temperature(°F),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(cfm),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Torque(ft-lb),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Tue Dec 30 17:51:51 PST 2025,30-Dec-2025 17:51:51.822,-117.23972243,32.68395983,0.0,3.7900924682617188,-18.507354736328125,0.0,-2.01,0.87,9.64,0.03,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.8,-0.27,0,333,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,334.5,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,687,0,0,0,0,-,-,321,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1903.5,55.29,74.84,1995.72,12.43,-60.72,0,32.68,-117.24,47,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,911,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.83,13.6
Tue Dec 30 17:51:52 PST 2025,30-Dec-2025 17:51:52.822,-117.23972261,32.68396013,0.0,3.7900924682617188,-18.49884033203125,0.0,-1.98,0.88,9.63,0.03,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.8,-0.27,0,333,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,334.5,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,687,0,0,0,0,-,-,321,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1903.5,55.29,74.84,1995.72,12.43,-60.69,0,32.68,-117.24,47,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,911,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.83,13.6
Tue Dec 30 17:51:53 PST 2025,30-Dec-2025 17:51:53.822,-117.2397227,32.68396013,0.0,3.7900924682617188,-18.49505615234375,0.0,-1.66,1.05,9.25,-0.02,5.4,352.09,1.9,-,∞,0,1901.31,∞,∞,-0.8,-0.27,0,333,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,333.5,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,687,0,0,0,0,-,-,321,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1901.5,55.29,74.84,1994.27,12.43,-60.68,0,32.68,-117.24,45,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,913,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:51:54 PST 2025,30-Dec-2025 17:51:54.822,-117.2397227,32.68396017,0.0,3.7900924682617188,-18.4940185546875,0.0,-1.94,0.89,9.6,0.02,5.4,352.09,1.9,-,∞,0,1901.31,∞,∞,-0.8,-0.27,0,333,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,333.5,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,695,1,0,0,0,-,-,321,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1901.5,55.29,74.84,1994.27,12.43,-60.68,0,32.68,-117.24,46,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,913,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:51:55 PST 2025,30-Dec-2025 17:51:55.822,-117.23972281,32.68396026,0.0,3.7900924682617188,-18.512969970703125,0.0,-1.82,0.98,9.88,0.05,5.4,352.09,1.9,-,∞,0,1901.31,∞,∞,-0.8,-0.27,0,333,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,333.5,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,695,1,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1901.5,55.29,74.84,1994.27,12.43,-60.74,0,32.68,-117.24,44,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,913,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:51:56 PST 2025,30-Dec-2025 17:51:56.822,-117.23972292,32.68396024,0.0,3.7900924682617188,-18.50885009765625,0.0,-1.73,1.02,9.28,-0.01,12.9,352.09,1.9,-,∞,0,1901.31,∞,∞,-0.8,-0.27,0,333,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,333.5,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,695,1,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1901.5,55.29,74.84,1989.92,12.43,-60.72,0,32.68,-117.24,45,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,917,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.84,13.6
Tue Dec 30 17:51:57 PST 2025,30-Dec-2025 17:51:57.822,-117.23972287,32.6839603,0.0,3.7900924682617188,-18.50506591796875,0.0,-1.96,0.9,9.62,0.02,12.9,352.09,4.54,-,∞,0,4542.01,∞,∞,-0.8,-0.27,0,332,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,678,6,0,0,0,-,-,320,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1901.5,55.29,75.27,1989.92,12.43,-60.71,0,32.68,-117.24,44,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,917,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.84,13.6
Tue Dec 30 17:51:58 PST 2025,30-Dec-2025 17:51:58.823,-117.23972288,32.68396029,0.0,3.7900924682617188,-18.50140380859375,0.0,-1.92,0.89,9.64,0.03,10.8,352.09,3.8,-,∞,0,3802.61,∞,∞,-0.8,-0.27,0,332,-0.6,-0.2,-199.2,332,-11.38,13.73,0,0,0,0,0,333,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,695,7,0,0,0,-,-,320,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1902.5,55.29,75.27,1989.92,12.43,-60.7,0,32.68,-117.24,44,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,918,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.84,13.6
Tue Dec 30 17:51:59 PST 2025,30-Dec-2025 17:51:59.822,-117.23972289,32.68396029,0.0,3.7900924682617188,-18.5018310546875,0.0,-2.04,0.88,9.73,0.04,12.9,352.09,4.54,-,∞,0,4542.01,∞,∞,-0.9,-0.3,0,332,-0.5,-0.2,-199.2,332,-11.38,13.73,0,0,0,0,0,333,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,695,7,0,0,0,-,-,320,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1900.75,55.29,75.27,1989.92,12.43,-60.7,0,32.68,-117.24,44,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,920,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.84,13.6
Tue Dec 30 17:52:00 PST 2025,30-Dec-2025 17:52:00.822,-117.2397229,32.68396027,0.0,3.7900924682617188,-18.499267578125,0.0,-1.94,0.9,9.64,0.03,12.9,352.09,4.54,-,∞,0,4542.01,∞,∞,-0.9,-0.3,0,332,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,676,9,0,0,0,-,-,319.5,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1900.75,55.29,75.27,1989.92,12.43,-60.69,0,32.68,-117.24,43,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,920,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.84,13.6
Tue Dec 30 17:52:01 PST 2025,30-Dec-2025 17:52:01.822,-117.23972294,32.68396024,0.0,3.7900924682617188,-18.500335693359375,0.0,-1.93,0.89,9.65,0.03,12,352.09,4.23,-,∞,0,4225.12,∞,∞,-0.9,-0.3,0,332,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,676,9,0,0,0,-,-,319.5,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1901.25,55.29,74.84,1987.02,12.43,-60.7,0,32.68,-117.24,43,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,922,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:52:02 PST 2025,30-Dec-2025 17:52:02.823,-117.23972294,32.68396023,0.0,3.7900924682617188,-18.498931884765625,0.0,-1.97,0.89,9.65,0.03,12,352.09,4.23,-,∞,0,4225.12,∞,∞,-0.8,-0.27,0,332,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,676,9,0,0,0,-,-,319.5,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1901.25,55.29,74.84,1987.02,12.43,-60.69,0,32.68,-117.24,42,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,922,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:52:03 PST 2025,30-Dec-2025 17:52:03.822,-117.23972296,32.68396022,0.0,3.7900924682617188,-18.49700927734375,0.0,-1.97,0.89,9.63,0.03,12,352.09,4.23,-,∞,0,4225.12,∞,∞,-0.8,-0.27,0,332,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,676,9,0,0,0,-,-,319.5,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1901.25,55.29,74.84,1987.02,12.43,-60.69,0,32.68,-117.24,41,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,922,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:52:04 PST 2025,30-Dec-2025 17:52:04.822,-117.23972292,32.68396025,0.0,3.7900924682617188,-18.49493408203125,0.0,-1.96,0.89,9.63,0.03,12,352.09,4.23,-,∞,0,4225.12,∞,∞,-0.8,-0.27,0,332,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,676,9,0,0,0,-,-,320,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,49.78,-,3520,132.8,0,0,-1901.25,55.29,74.84,1987.02,12.43,-60.68,0,32.68,-117.24,41,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,922,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:52:05 PST 2025,30-Dec-2025 17:52:05.822,-117.23972292,32.68396025,0.0,3.7900924682617188,-18.494781494140625,0.0,-1.95,0.89,9.64,0.03,8.4,352.09,2.96,-,∞,0,2957.59,∞,∞,-0.8,-0.27,0,332,-0.6,-0.2,-199.2,332,-11.38,13.73,0,0,0,0,0,333,13.85,132.8,129.2,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,676,9,0,0,0,-,-,320,-0.15,0.39,-0.18,-,0,68,50.2,55.29,49.02,50.2,15,49.78,-,3520,132.8,0,0,-1901.25,55.29,75.27,1984.12,12.43,-60.68,0,32.68,-117.24,43,0,-,13.73,13.73,104,14.65,0,12.13,8.24,0,-,-,-,21.18,925,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
